   PrimaryIndex TWOTIM@UNKNOWN; TVD@UNKNOWN;5 [   
                5 [A99476]      A99474]           
       Unitless              ms               m   
       271.0000       871.29871       928.75299 
       272.0000       871.43652       928.90540 
       273.0000       871.57806       929.05780 
       274.0000       871.72583       929.21021 
       275.0000       871.88062       929.36261 
       276.0000       872.03900       929.51495 
       277.0000       872.19653       929.66736 
       278.0000       872.34955       929.81976 
       279.0000       872.49628       929.97217 
       280.0000       872.63690       930.12457 
       281.0000       872.77209       930.27698 
       282.0000       872.90326       930.42938 
       283.0000       873.03162       930.58179 
       284.0000       873.15881       930.73419 
       285.0000       873.28754       930.88660 
       286.0000       873.41992       931.03900 
       287.0000       873.55603       931.19141 
       288.0000       873.69458       931.34381 
       289.0000       873.83527       931.49615 
       290.0000       873.97736       931.64856 
       291.0000       874.12036       931.80096 
       292.0000       874.26373       931.95337 
       293.0000       874.40759       932.10577 
       294.0000       874.55219       932.25818 
       295.0000       874.69739       932.41058 
       296.0000       874.84277       932.56299 
       297.0000       874.98810       932.71539 
       298.0000       875.13336       932.86780 
       299.0000       875.27881       933.02020 
       300.0000       875.42511       933.17261 
       301.0000       875.57220       933.32495 
       302.0000       875.72034       933.47736 
       303.0000       875.86920       933.62976 
       304.0000       876.01813       933.78217 
       305.0000       876.16675       933.93457 
       306.0000       876.31451       934.08698 
       307.0000       876.46106       934.23938 
       308.0000       876.60614       934.39178 
       309.0000       876.75012       934.54419 
       310.0000       876.89307       934.69659 
       311.0000       877.03534       934.84900 
       312.0000       877.17792       935.00140 
       313.0000       877.32129       935.15381 
       314.0000       877.46606       935.30615 
       315.0000       877.61206       935.45856 
       316.0000       877.75879       935.61096 
       317.0000       877.90601       935.76337 
       318.0000       878.05231       935.91577 
       319.0000       878.19543       936.06818 
       320.0000       878.33472       936.22058 
       321.0000       878.47101       936.37299 
       322.0000       878.60803       936.52539 
       323.0000       878.74982       936.67780 
       324.0000       878.89923       936.83020 
       325.0000       879.05615       936.98260 
       326.0000       879.21777       937.13501 
       327.0000       879.38104       937.28735 
       328.0000       879.54474       937.43976 
       329.0000       879.70959       937.59216 
       330.0000       879.87604       937.74457 
       331.0000       880.04358       937.89697 
