   PrimaryIndex TWOTIM@UNKNOWN; TVD@UNKNOWN;4 [   
                4 [A107489]     A107487]          
       Unitless              ms               m   
       350.0000       535.65802       587.43500 
       351.0000       535.76324       587.58734 
       352.0000       535.86084       587.73975 
       353.0000       535.95697       587.89215 
       354.0000       536.05713       588.04456 
       355.0000       536.16376       588.19696 
       356.0000       536.27734       588.34937 
       357.0000       536.39563       588.50177 
       358.0000       536.51373       588.65417 
       359.0000       536.62939       588.80658 
       360.0000       536.74280       588.95898 
       361.0000       536.85394       589.11139 
       362.0000       536.96069       589.26379 
       363.0000       537.06219       589.41620 
       364.0000       537.16156       589.56854 
       365.0000       537.26318       589.72095 
       366.0000       537.37073       589.87335 
       367.0000       537.48712       590.02576 
       368.0000       537.61969       590.17816 
       369.0000       537.76794       590.33057 
       370.0000       537.91791       590.48297 
       371.0000       538.06470       590.63538 
       372.0000       538.20013       590.78778 
       373.0000       538.32233       590.94019 
       374.0000       538.43756       591.09259 
       375.0000       538.55054       591.24500 
       376.0000       538.66840       591.39740 
       377.0000       538.79883       591.54974 
       378.0000       538.94452       591.70215 
       379.0000       539.10284       591.85455 
       380.0000       539.26514       592.00696 
       381.0000       539.42505       592.15936 
       382.0000       539.58252       592.31177 
       383.0000       539.74097       592.46417 
       384.0000       539.90277       592.61658 
       385.0000       540.06628       592.76898 
       386.0000       540.23145       592.92139 
       387.0000       540.39764       593.07379 
       388.0000       540.56354       593.22620 
       389.0000       540.72632       593.37860 
       390.0000       540.88300       593.53094 
       391.0000       541.03412       593.68335 
       392.0000       541.18079       593.83575 
       393.0000       541.32507       593.98816 
       394.0000       541.46710       594.14056 
       395.0000       541.60699       594.29297 
       396.0000       541.74609       594.44537 
       397.0000       541.88580       594.59778 
       398.0000       542.02551       594.75018 
       399.0000       542.16248       594.90259 
       400.0000       542.29675       595.05499 
       401.0000       542.42810       595.20740 
       402.0000       542.55859       595.35974 
       403.0000       542.69678       595.51215 
       404.0000       542.84485       595.66455 
       405.0000       543.00256       595.81696 
       406.0000       543.16693       595.96936 
       407.0000       543.32886       596.12177 
       408.0000       543.48022       596.27417 
       409.0000       543.62396       596.42657 
       410.0000       543.76599       596.57898 
       411.0000       543.90942       596.73138 
       412.0000       544.05939       596.88379 
       413.0000       544.21619       597.03619 
       414.0000       544.37903       597.18860 
       415.0000       544.54834       597.34094 
       416.0000       544.72192       597.49335 
       417.0000       544.89612       597.64575 
       418.0000       545.06934       597.79816 
       419.0000       545.24017       597.95056 
       420.0000       545.40533       598.10297 
       421.0000       545.56232       598.25537 
       422.0000       545.71326       598.40778 
       423.0000       545.86310       598.56018 
       424.0000       546.01617       598.71259 
       425.0000       546.17529       598.86499 
       426.0000       546.34027       599.01740 
       427.0000       546.50714       599.16980 
       428.0000       546.67535       599.32214 
       429.0000       546.84412       599.47455 
       430.0000       547.01227       599.62695 
       431.0000       547.18188       599.77936 
       432.0000       547.35431       599.93176 
       433.0000       547.52991       600.08417 
       434.0000       547.70874       600.23657 
       435.0000       547.88947       600.38898 
       436.0000       548.07037       600.54138 
       437.0000       548.24518       600.69379 
       438.0000       548.40588       600.84619 
       439.0000       548.55005       600.99860 
       440.0000       548.68152       601.15100 
       441.0000       548.80927       601.30334 
       442.0000       548.94403       601.45575 
       443.0000       549.08838       601.60815 
       444.0000       549.23926       601.76056 
       445.0000       549.39374       601.91296 
       446.0000       549.54596       602.06537 
       447.0000       549.69318       602.21777 
       448.0000       549.83679       602.37018 
       449.0000       549.97754       602.52258 
       450.0000       550.11749       602.67499 
       451.0000       550.26044       602.82739 
       452.0000       550.40918       602.97980 
       453.0000       550.56683       603.13214 
       454.0000       550.73438       603.28455 
       455.0000       550.90930       603.43695 
       456.0000       551.08667       603.58936 
       457.0000       551.26111       603.74176 
       458.0000       551.43329       603.89417 
       459.0000       551.60596       604.04657 
       460.0000       551.77710       604.19897 
       461.0000       551.94043       604.35138 
       462.0000       552.08966       604.50378 
       463.0000       552.23016       604.65619 
       464.0000       552.36932       604.80859 
       465.0000       552.51208       604.96100 
       466.0000       552.66180       605.11334 
       467.0000       552.81134       605.26575 
       468.0000       552.95728       605.41815 
       469.0000       553.10236       605.57056 
       470.0000       553.24847       605.72296 
       471.0000       553.39783       605.87537 
       472.0000       553.54932       606.02777 
       473.0000       553.70184       606.18018 
       474.0000       553.85425       606.33258 
       475.0000       554.00525       606.48499 
       476.0000       554.15698       606.63739 
       477.0000       554.31012       606.78979 
       478.0000       554.46411       606.94220 
       479.0000       554.61737       607.09454 
       480.0000       554.76886       607.24695 
       481.0000       554.91937       607.39935 
       482.0000       555.06836       607.55176 
       483.0000       555.21503       607.70416 
       484.0000       555.35968       607.85657 
       485.0000       555.50360       608.00897 
       486.0000       555.64850       608.16138 
       487.0000       555.79559       608.31378 
