   PrimaryIndex TVD@UNKNOWN;3 [ TWOTIM@UNKNOWN;   
                A107183]        2 [A107185]       
       Unitless               m              ms   
       370.0000      1056.23376       971.85681 
       371.0000      1056.38623       972.02515 
       372.0000      1056.53857       972.19073 
       373.0000      1056.69092       972.35944 
       374.0000      1056.84338       972.53369 
       375.0000      1056.99573       972.71338 
       376.0000      1057.14819       972.89764 
       377.0000      1057.30054       973.08337 
       378.0000      1057.45300       973.26874 
       379.0000      1057.60535       973.45374 
       380.0000      1057.75781       973.63806 
       381.0000      1057.91016       973.81970 
       382.0000      1058.06262       973.99652 
       383.0000      1058.21497       974.16663 
       384.0000      1058.36731       974.33234 
       385.0000      1058.51978       974.49408 
       386.0000      1058.67212       974.65314 
       387.0000      1058.82458       974.81165 
       388.0000      1058.97693       974.96997 
       389.0000      1059.12939       975.12891 
       390.0000      1059.28174       975.29242 
       391.0000      1059.43420       975.46027 
       392.0000      1059.58655       975.62610 
       393.0000      1059.73901       975.78595 
       394.0000      1059.89136       975.93878 
       395.0000      1060.04382       976.08459 
       396.0000      1060.19617       976.22968 
       397.0000      1060.34851       976.38190 
       398.0000      1060.50098       976.54083 
       399.0000      1060.65332       976.70020 
       400.0000      1060.80579       976.85754 
       401.0000      1060.95813       977.01514 
       402.0000      1061.11060       977.17462 
       403.0000      1061.26294       977.33972 
       404.0000      1061.41541       977.50928 
       405.0000      1061.56775       977.67804 
       406.0000      1061.72021       977.84460 
       407.0000      1061.87256       978.01270 
       408.0000      1062.02502       978.18591 
       409.0000      1062.17737       978.36365 
       410.0000      1062.32971       978.54449 
       411.0000      1062.48218       978.72510 
       412.0000      1062.63452       978.90070 
       413.0000      1062.78699       979.07117 
       414.0000      1062.93933       979.23969 
       415.0000      1063.09180       979.40717 
       416.0000      1063.24414       979.57251 
       417.0000      1063.39661       979.73669 
       418.0000      1063.54895       979.89978 
       419.0000      1063.70142       980.06451 
       420.0000      1063.85376       980.23309 
       421.0000      1064.00623       980.40436 
       422.0000      1064.15857       980.57556 
       423.0000      1064.31091       980.74664 
       424.0000      1064.46338       980.91876 
       425.0000      1064.61572       981.09296 
       426.0000      1064.76819       981.26770 
       427.0000      1064.92053       981.43695 
       428.0000      1065.07300       981.59955 
       429.0000      1065.22534       981.75952 
       430.0000      1065.37781       981.92059 
       431.0000      1065.53015       982.08868 
       432.0000      1065.68262       982.26379 
       433.0000      1065.83496       982.44000 
       434.0000      1065.98743       982.61536 
       435.0000      1066.13977       982.79010 
       436.0000      1066.29211       982.96478 
       437.0000      1066.44458       983.13892 
       438.0000      1066.59692       983.31061 
       439.0000      1066.74939       983.47852 
       440.0000      1066.90173       983.64471 
       441.0000      1067.05420       983.81104 
       442.0000      1067.20654       983.98004 
       443.0000      1067.35901       984.15247 
       444.0000      1067.51135       984.32733 
       445.0000      1067.66382       984.50305 
       446.0000      1067.81616       984.67554 
       447.0000      1067.96863       984.84076 
       448.0000      1068.12097       984.99670 
       449.0000      1068.27332       985.14355 
       450.0000      1068.42578       985.28741 
       451.0000      1068.57812       985.43408 
       452.0000      1068.73059       985.58734 
       453.0000      1068.88293       985.74866 
       454.0000      1069.03540       985.91553 
       455.0000      1069.18774       986.08527 
       456.0000      1069.34021       986.25574 
       457.0000      1069.49255       986.42505 
       458.0000      1069.64502       986.59027 
       459.0000      1069.79736       986.74524 
       460.0000      1069.94983       986.88831 
       461.0000      1070.10217       987.02466 
       462.0000      1070.25452       987.16022 
       463.0000      1070.40698       987.30029 
       464.0000      1070.55933       987.44617 
       465.0000      1070.71179       987.59375 
       466.0000      1070.86414       987.73859 
       467.0000      1071.01660       987.87799 
       468.0000      1071.16895       988.00995 
       469.0000      1071.32141       988.13440 
       470.0000      1071.47375       988.25385 
       471.0000      1071.62622       988.37378 
       472.0000      1071.77856       988.50128 
       473.0000      1071.93103       988.63934 
       474.0000      1072.08337       988.78778 
       475.0000      1072.23572       988.94476 
       476.0000      1072.38818       989.10651 
       477.0000      1072.54053       989.27118 
       478.0000      1072.69299       989.43793 
       479.0000      1072.84534       989.60663 
       480.0000      1072.99780       989.77637 
       481.0000      1073.15015       989.94568 
       482.0000      1073.30261       990.11292 
       483.0000      1073.45496       990.27826 
       484.0000      1073.60742       990.44165 
       485.0000      1073.75977       990.60199 
       486.0000      1073.91211       990.75781 
       487.0000      1074.06458       990.91016 
       488.0000      1074.21692       991.06250 
       489.0000      1074.36938       991.21832 
       490.0000      1074.52173       991.38031 
       491.0000      1074.67419       991.54700 
       492.0000      1074.82654       991.71423 
       493.0000      1074.97900       991.88171 
       494.0000      1075.13135       992.04840 
       495.0000      1075.28381       992.21478 
       496.0000      1075.43616       992.38171 
       497.0000      1075.58862       992.54785 
       498.0000      1075.74097       992.71283 
       499.0000      1075.89331       992.87665 
       500.0000      1076.04578       993.04022 
       501.0000      1076.19812       993.20508 
       502.0000      1076.35059       993.37128 
       503.0000      1076.50293       993.53729 
       504.0000      1076.65540       993.70135 
       505.0000      1076.80774       993.86237 
       506.0000      1076.96021       994.02155 
       507.0000      1077.11255       994.18018 
       508.0000      1077.26501       994.33899 
       509.0000      1077.41736       994.49744 
       510.0000      1077.56982       994.65393 
       511.0000      1077.72217       994.80841 
       512.0000      1077.87451       994.96112 
       513.0000      1078.02698       995.11304 
       514.0000      1078.17932       995.26575 
       515.0000      1078.33179       995.41986 
       516.0000      1078.48413       995.57617 
       517.0000      1078.63660       995.73340 
       518.0000      1078.78894       995.89026 
       519.0000      1078.94141       996.04712 
       520.0000      1079.09375       996.20428 
       521.0000      1079.24622       996.36243 
       522.0000      1079.39856       996.52350 
       523.0000      1079.55103       996.68695 
       524.0000      1079.70337       996.85156 
       525.0000      1079.85571       997.01691 
       526.0000      1080.00818       997.18250 
       527.0000      1080.16052       997.34772 
       528.0000      1080.31299       997.51294 
       529.0000      1080.46533       997.67816 
       530.0000      1080.61780       997.84326 
       531.0000      1080.77014       998.00848 
       532.0000      1080.92261       998.17371 
       533.0000      1081.07495       998.33844 
       534.0000      1081.22742       998.50439 
       535.0000      1081.37976       998.67224 
       536.0000      1081.53223       998.83960 
       537.0000      1081.68457       999.00104 
       538.0000      1081.83691       999.15698 
       539.0000      1081.98938       999.30646 
       540.0000      1082.14172       999.45209 
       541.0000      1082.29419       999.60004 
       542.0000      1082.44653       999.74945 
       543.0000      1082.59900       999.90295 
       544.0000      1082.75134      1000.06116 
       545.0000      1082.90381      1000.21973 
       546.0000      1083.05615      1000.37671 
       547.0000      1083.20862      1000.52771 
       548.0000      1083.36096      1000.66913 
       549.0000      1083.51343      1000.80548 
       550.0000      1083.66577      1000.93689 
       551.0000      1083.81812      1001.06421 
