   PrimaryIndex TVD@UNKNOWN;4 [ TWOTIM@UNKNOWN;   
                A108108]        4 [A108110]       
       Unitless               m              ms   
       328.0000      2343.43408      1890.36060 
       329.0000      2343.58643      1890.42529 
       330.0000      2343.73877      1890.48975 
       331.0000      2343.89111      1890.55469 
       332.0000      2344.04370      1890.61963 
       333.0000      2344.19604      1890.68494 
       334.0000      2344.34839      1890.75159 
       335.0000      2344.50073      1890.81909 
       336.0000      2344.65332      1890.88721 
       337.0000      2344.80566      1890.95483 
       338.0000      2344.95801      1891.02100 
       339.0000      2345.11035      1891.08594 
       340.0000      2345.26270      1891.14966 
       341.0000      2345.41528      1891.21240 
       342.0000      2345.56763      1891.27478 
       343.0000      2345.71997      1891.33716 
       344.0000      2345.87231      1891.39941 
       345.0000      2346.02490      1891.46143 
       346.0000      2346.17725      1891.52112 
       347.0000      2346.32959      1891.57910 
       348.0000      2346.48193      1891.63635 
       349.0000      2346.63452      1891.69482 
       350.0000      2346.78687      1891.75537 
       351.0000      2346.93921      1891.81787 
       352.0000      2347.09155      1891.88159 
       353.0000      2347.24390      1891.94458 
       354.0000      2347.39648      1892.00635 
       355.0000      2347.54883      1892.06665 
       356.0000      2347.70117      1892.12524 
       357.0000      2347.85352      1892.18286 
       358.0000      2348.00610      1892.24023 
       359.0000      2348.15845      1892.29761 
       360.0000      2348.31079      1892.35571 
       361.0000      2348.46313      1892.41394 
       362.0000      2348.61572      1892.47083 
       363.0000      2348.76807      1892.52673 
       364.0000      2348.92041      1892.58203 
       365.0000      2349.07275      1892.63892 
       366.0000      2349.22510      1892.69800 
       367.0000      2349.37769      1892.76099 
       368.0000      2349.53003      1892.82776 
       369.0000      2349.68237      1892.89575 
       370.0000      2349.83472      1892.96350 
       371.0000      2349.98730      1893.03027 
       372.0000      2350.13965      1893.09656 
       373.0000      2350.29199      1893.16235 
       374.0000      2350.44434      1893.23047 
       375.0000      2350.59668      1893.29956 
       376.0000      2350.74927      1893.36865 
       377.0000      2350.90161      1893.43604 
       378.0000      2351.05396      1893.50232 
       379.0000      2351.20630      1893.56970 
       380.0000      2351.35889      1893.64136 
       381.0000      2351.51123      1893.71863 
       382.0000      2351.66357      1893.79749 
       383.0000      2351.81592      1893.87244 
       384.0000      2351.96851      1893.94165 
       385.0000      2352.12085      1894.00464 
       386.0000      2352.27319      1894.06104 
       387.0000      2352.42554      1894.11499 
       388.0000      2352.57788      1894.16760 
       389.0000      2352.73047      1894.22009 
       390.0000      2352.88281      1894.27222 
       391.0000      2353.03516      1894.32471 
       392.0000      2353.18750      1894.37720 
       393.0000      2353.34009      1894.43054 
       394.0000      2353.49243      1894.48633 
       395.0000      2353.64478      1894.54407 
       396.0000      2353.79712      1894.60352 
       397.0000      2353.94971      1894.66357 
       398.0000      2354.10205      1894.72278 
       399.0000      2354.25439      1894.77856 
       400.0000      2354.40674      1894.83105 
       401.0000      2354.55908      1894.88208 
       402.0000      2354.71167      1894.93274 
       403.0000      2354.86401      1894.98340 
