   PrimaryIndex TWOTIM@UNKNOWN; TVD@UNKNOWN;2 [   
                2 [A99337]      A99335]           
       Unitless              ms               m   
       254.0000       466.57486       525.08459 
       255.0000       466.74640       525.23700 
       256.0000       466.91681       525.38940 
       257.0000       467.08652       525.54181 
       258.0000       467.25552       525.69421 
       259.0000       467.42416       525.84662 
       260.0000       467.59305       525.99902 
       261.0000       467.76254       526.15143 
       262.0000       467.93323       526.30377 
       263.0000       468.10406       526.45618 
       264.0000       468.27438       526.60858 
       265.0000       468.44250       526.76099 
       266.0000       468.60883       526.91339 
       267.0000       468.77396       527.06580 
       268.0000       468.93915       527.21820 
       269.0000       469.10547       527.37061 
       270.0000       469.27322       527.52301 
       271.0000       469.44199       527.67542 
       272.0000       469.61063       527.82782 
       273.0000       469.77795       527.98022 
       274.0000       469.94360       528.13263 
       275.0000       470.10629       528.28497 
       276.0000       470.26810       528.43738 
       277.0000       470.42953       528.58978 
       278.0000       470.59122       528.74219 
       279.0000       470.75351       528.89459 
       280.0000       470.91632       529.04700 
       281.0000       471.08002       529.19940 
       282.0000       471.24417       529.35181 
       283.0000       471.40756       529.50421 
       284.0000       471.56860       529.65662 
       285.0000       471.72229       529.80902 
       286.0000       471.87128       529.96143 
       287.0000       472.01624       530.11383 
       288.0000       472.15784       530.26617 
       289.0000       472.29907       530.41858 
       290.0000       472.44095       530.57098 
       291.0000       472.58444       530.72339 
       292.0000       472.72949       530.87579 
       293.0000       472.87521       531.02820 
       294.0000       473.02023       531.18060 
       295.0000       473.16278       531.33301 
       296.0000       473.30377       531.48541 
       297.0000       473.44437       531.63782 
       298.0000       473.59061       531.79022 
       299.0000       473.74249       531.94263 
       300.0000       473.89987       532.09497 
       301.0000       474.06125       532.24738 
       302.0000       474.22186       532.39978 
       303.0000       474.37878       532.55219 
       304.0000       474.52966       532.70459 
       305.0000       474.67419       532.85699 
       306.0000       474.81573       533.00940 
       307.0000       474.95627       533.16180 
       308.0000       475.10065       533.31421 
       309.0000       475.24930       533.46661 
       310.0000       475.40161       533.61902 
       311.0000       475.55331       533.77142 
       312.0000       475.70178       533.92383 
       313.0000       475.85190       534.07617 
       314.0000       475.99686       534.22858 
       315.0000       476.13626       534.38098 
       316.0000       476.27011       534.53339 
       317.0000       476.40402       534.68579 
       318.0000       476.53839       534.83820 
       319.0000       476.67056       534.99060 
       320.0000       476.79910       535.14301 
       321.0000       476.92422       535.29541 
       322.0000       477.04932       535.44781 
       323.0000       477.18005       535.60022 
       324.0000       477.31931       535.75262 
       325.0000       477.46844       535.90503 
       326.0000       477.63092       536.05737 
       327.0000       477.79593       536.20978 
       328.0000       477.96072       536.36218 
       329.0000       478.12329       536.51459 
       330.0000       478.28531       536.66699 
       331.0000       478.44775       536.81940 
       332.0000       478.60995       536.97180 
       333.0000       478.77023       537.12421 
       334.0000       478.92749       537.27661 
       335.0000       479.08130       537.42902 
       336.0000       479.23184       537.58142 
       337.0000       479.38217       537.73383 
       338.0000       479.53293       537.88623 
       339.0000       479.68396       538.03857 
       340.0000       479.83395       538.19098 
       341.0000       479.98196       538.34338 
       342.0000       480.12540       538.49579 
       343.0000       480.26553       538.64819 
       344.0000       480.40347       538.80060 
