   PrimaryIndex TVD@UNKNOWN;4 [ TWOTIM@UNKNOWN;   
                A93556]         4 [A93558]        
       Unitless               m              ms   
       325.0000       710.53003       635.81738 
       326.0000       710.68237       635.96606 
       327.0000       710.83478       636.12799 
       328.0000       710.98718       636.29706 
       329.0000       711.13959       636.46466 
       330.0000       711.29199       636.62671 
       331.0000       711.44440       636.78387 
       332.0000       711.59680       636.93945 
       333.0000       711.74921       637.09515 
       334.0000       711.90161       637.25055 
       335.0000       712.05402       637.40283 
       336.0000       712.20642       637.54834 
       337.0000       712.35883       637.69098 
       338.0000       712.51123       637.83868 
       339.0000       712.66357       637.99561 
       340.0000       712.81598       638.16302 
       341.0000       712.96838       638.33728 
       342.0000       713.12079       638.51361 
       343.0000       713.27319       638.69037 
       344.0000       713.42560       638.86749 
       345.0000       713.57800       639.04480 
       346.0000       713.73041       639.22229 
       347.0000       713.88281       639.39886 
       348.0000       714.03522       639.57465 
       349.0000       714.18762       639.74854 
       350.0000       714.34003       639.91833 
       351.0000       714.49237       640.08606 
       352.0000       714.64478       640.25220 
       353.0000       714.79718       640.41693 
       354.0000       714.94958       640.58368 
       355.0000       715.10199       640.75232 
       356.0000       715.25439       640.92267 
       357.0000       715.40680       641.09583 
       358.0000       715.55920       641.27075 
       359.0000       715.71161       641.44550 
       360.0000       715.86401       641.61896 
       361.0000       716.01642       641.78949 
       362.0000       716.16882       641.95435 
       363.0000       716.32123       642.11639 
       364.0000       716.47357       642.27795 
       365.0000       716.62598       642.43933 
       366.0000       716.77838       642.60278 
       367.0000       716.93079       642.76654 
       368.0000       717.08319       642.92889 
       369.0000       717.23560       643.09106 
       370.0000       717.38800       643.25159 
       371.0000       717.54041       643.40735 
       372.0000       717.69281       643.55981 
       373.0000       717.84521       643.71112 
       374.0000       717.99762       643.86200 
       375.0000       718.15002       644.01178 
       376.0000       718.30243       644.16168 
       377.0000       718.45477       644.31342 
       378.0000       718.60718       644.46704 
       379.0000       718.75958       644.62512 
       380.0000       718.91199       644.78583 
       381.0000       719.06439       644.94324 
       382.0000       719.21680       645.09552 
       383.0000       719.36920       645.24359 
       384.0000       719.52161       645.38452 
       385.0000       719.67401       645.51984 
       386.0000       719.82642       645.65509 
       387.0000       719.97882       645.79138 
       388.0000       720.13123       645.93256 
       389.0000       720.28363       646.08258 
       390.0000       720.43597       646.23865 
       391.0000       720.58838       646.39685 
       392.0000       720.74078       646.55481 
       393.0000       720.89319       646.71082 
       394.0000       721.04559       646.86615 
       395.0000       721.19800       647.02283 
       396.0000       721.35040       647.18158 
       397.0000       721.50281       647.34186 
       398.0000       721.65521       647.50293 
       399.0000       721.80762       647.66541 
       400.0000       721.96002       647.82874 
       401.0000       722.11243       647.98999 
       402.0000       722.26477       648.14728 
       403.0000       722.41718       648.29889 
       404.0000       722.56958       648.44226 
       405.0000       722.72198       648.58099 
       406.0000       722.87439       648.72009 
       407.0000       723.02679       648.86273 
       408.0000       723.17920       649.01245 
       409.0000       723.33160       649.16693 
       410.0000       723.48401       649.32050 
       411.0000       723.63641       649.47070 
       412.0000       723.78882       649.61475 
       413.0000       723.94122       649.75500 
       414.0000       724.09363       649.89624 
       415.0000       724.24597       650.03876 
       416.0000       724.39838       650.18152 
       417.0000       724.55078       650.32062 
       418.0000       724.70319       650.45355 
       419.0000       724.85559       650.58502 
       420.0000       725.00800       650.72046 
       421.0000       725.16040       650.86053 
       422.0000       725.31281       651.00446 
       423.0000       725.46521       651.14996 
       424.0000       725.61761       651.29437 
       425.0000       725.77002       651.43933 
       426.0000       725.92242       651.58820 
       427.0000       726.07483       651.74200 
       428.0000       726.22717       651.90070 
       429.0000       726.37958       652.06439 
       430.0000       726.53198       652.22998 
       431.0000       726.68439       652.39526 
       432.0000       726.83679       652.56055 
       433.0000       726.98920       652.72583 
       434.0000       727.14160       652.89014 
       435.0000       727.29401       653.05316 
       436.0000       727.44641       653.21417 
       437.0000       727.59882       653.36926 
       438.0000       727.75122       653.51685 
       439.0000       727.90363       653.66083 
       440.0000       728.05603       653.80408 
       441.0000       728.20837       653.94415 
       442.0000       728.36078       654.07812 
       443.0000       728.51318       654.20306 
       444.0000       728.66559       654.32104 
       445.0000       728.81799       654.44055 
       446.0000       728.97040       654.56396 
       447.0000       729.12280       654.68896 
       448.0000       729.27521       654.81305 
       449.0000       729.42761       654.93390 
       450.0000       729.58002       655.05090 
       451.0000       729.73242       655.16522 
       452.0000       729.88483       655.28174 
       453.0000       730.03717       655.40576 
       454.0000       730.18958       655.53619 
       455.0000       730.34198       655.66937 
       456.0000       730.49438       655.80353 
       457.0000       730.64679       655.93951 
       458.0000       730.79919       656.07904 
       459.0000       730.95160       656.21704 
       460.0000       731.10400       656.34631 
       461.0000       731.25641       656.46161 
       462.0000       731.40881       656.56384 
       463.0000       731.56122       656.66443 
       464.0000       731.71362       656.77106 
       465.0000       731.86603       656.88971 
       466.0000       732.01837       657.02393 
       467.0000       732.17078       657.16241 
       468.0000       732.32318       657.29510 
       469.0000       732.47559       657.41693 
       470.0000       732.62799       657.52942 
       471.0000       732.78040       657.64374 
       472.0000       732.93280       657.76154 
       473.0000       733.08521       657.87756 
       474.0000       733.23761       657.99506 
       475.0000       733.39001       658.11859 
       476.0000       733.54242       658.25464 
       477.0000       733.69482       658.40753 
       478.0000       733.84723       658.56805 
       479.0000       733.99957       658.72034 
       480.0000       734.15198       658.85577 
       481.0000       734.30438       658.97644 
       482.0000       734.45679       659.08759 
       483.0000       734.60919       659.20026 
       484.0000       734.76160       659.32385 
       485.0000       734.91400       659.45923 
       486.0000       735.06641       659.60278 
       487.0000       735.21881       659.75293 
       488.0000       735.37122       659.90961 
       489.0000       735.52362       660.07117 
       490.0000       735.67603       660.23645 
