   PrimaryIndex TVD@UNKNOWN;2 [ TWOTIM@UNKNOWN;   
                A102107]        2 [A102109]       
       Unitless               m              ms   
       650.0000       431.05499       451.53052 
       651.0000       431.17999       451.58908 
       652.0000       431.30499       451.64780 
       653.0000       431.42999       451.70645 
       654.0000       431.55499       451.76483 
       655.0000       431.67999       451.82205 
       656.0000       431.80499       451.87686 
       657.0000       431.92999       451.92886 
       658.0000       432.05499       451.97827 
       659.0000       432.17999       452.02551 
       660.0000       432.30499       452.07138 
       661.0000       432.42999       452.11661 
       662.0000       432.55499       452.16153 
       663.0000       432.67999       452.20605 
       664.0000       432.80499       452.25034 
       665.0000       432.92999       452.29462 
       666.0000       433.05499       452.33936 
       667.0000       433.17999       452.38446 
       668.0000       433.30499       452.42966 
       669.0000       433.42999       452.47488 
       670.0000       433.55499       452.52118 
       671.0000       433.67999       452.57056 
       672.0000       433.80499       452.62396 
       673.0000       433.92999       452.68015 
       674.0000       434.05499       452.73740 
       675.0000       434.17999       452.79495 
       676.0000       434.30499       452.85065 
       677.0000       434.42999       452.90302 
       678.0000       434.55499       452.95355 
       679.0000       434.67999       453.00296 
       680.0000       434.80499       453.05048 
       681.0000       434.92999       453.09665 
       682.0000       435.05499       453.14221 
       683.0000       435.17999       453.18716 
       684.0000       435.30499       453.23322 
       685.0000       435.42999       453.28244 
       686.0000       435.55499       453.33481 
       687.0000       435.67999       453.38937 
       688.0000       435.80499       453.44470 
       689.0000       435.92999       453.49838 
       690.0000       436.05499       453.54868 
       691.0000       436.17999       453.59610 
       692.0000       436.30499       453.64169 
       693.0000       436.42999       453.68704 
       694.0000       436.55499       453.73294 
       695.0000       436.67999       453.77908 
       696.0000       436.80499       453.82492 
       697.0000       436.92999       453.87030 
       698.0000       437.05499       453.91470 
       699.0000       437.17999       453.95798 
       700.0000       437.30499       454.00159 
       701.0000       437.42999       454.04907 
       702.0000       437.55499       454.10544 
       703.0000       437.67999       454.17245 
       704.0000       437.80499       454.24841 
       705.0000       437.92999       454.32947 
       706.0000       438.05499       454.41089 
       707.0000       438.17999       454.48834 
       708.0000       438.30499       454.55972 
       709.0000       438.42999       454.62485 
       710.0000       438.55499       454.68738 
       711.0000       438.67999       454.75079 
       712.0000       438.80499       454.81519 
       713.0000       438.92999       454.88034 
       714.0000       439.05499       454.94983 
       715.0000       439.17999       455.02512 
       716.0000       439.30499       455.10400 
       717.0000       439.42999       455.18704 
       718.0000       439.55499       455.27594 
       719.0000       439.67999       455.36908 
       720.0000       439.80499       455.46405 
       721.0000       439.92999       455.56012 
       722.0000       440.05499       455.65448 
       723.0000       440.17999       455.74225 
       724.0000       440.30499       455.81955 
       725.0000       440.42999       455.88629 
       726.0000       440.55499       455.94318 
       727.0000       440.67999       455.99329 
       728.0000       440.80499       456.04095 
       729.0000       440.92999       456.08838 
       730.0000       441.05499       456.13541 
       731.0000       441.17999       456.18164 
       732.0000       441.30499       456.22708 
       733.0000       441.42999       456.27243 
       734.0000       441.55499       456.31805 
       735.0000       441.67999       456.36407 
       736.0000       441.80499       456.41010 
       737.0000       441.92999       456.45642 
       738.0000       442.05499       456.50250 
       739.0000       442.17999       456.54797 
       740.0000       442.30499       456.59290 
       741.0000       442.42999       456.63712 
       742.0000       442.55499       456.68033 
       743.0000       442.67999       456.72293 
       744.0000       442.80499       456.76572 
       745.0000       442.92999       456.80893 
       746.0000       443.05499       456.85272 
       747.0000       443.17999       456.89709 
       748.0000       443.30499       456.94220 
       749.0000       443.42999       456.98782 
       750.0000       443.55499       457.03363 
       751.0000       443.67999       457.07980 
       752.0000       443.80499       457.12601 
       753.0000       443.92999       457.17181 
       754.0000       444.05499       457.21719 
       755.0000       444.17999       457.26221 
       756.0000       444.30499       457.30707 
       757.0000       444.42999       457.35211 
       758.0000       444.55499       457.39719 
       759.0000       444.67999       457.44223 
       760.0000       444.80499       457.48697 
       761.0000       444.92999       457.53140 
       762.0000       445.05499       457.57605 
       763.0000       445.17999       457.62115 
       764.0000       445.30499       457.66681 
       765.0000       445.42999       457.71283 
       766.0000       445.55499       457.75873 
       767.0000       445.67999       457.80362 
       768.0000       445.80499       457.84735 
       769.0000       445.92999       457.89056 
       770.0000       446.05499       457.93396 
       771.0000       446.17999       457.97818 
       772.0000       446.30499       458.02332 
       773.0000       446.42999       458.06921 
       774.0000       446.55499       458.11514 
       775.0000       446.67999       458.16055 
       776.0000       446.80499       458.20544 
       777.0000       446.92999       458.24985 
       778.0000       447.05499       458.29425 
       779.0000       447.17999       458.33890 
       780.0000       447.30499       458.38385 
       781.0000       447.42999       458.42923 
       782.0000       447.55499       458.47504 
