   PrimaryIndex TVD@UNKNOWN;2 [ TWOTIM@UNKNOWN;   
                A107629]        2 [A107631]       
       Unitless               m              ms   
       506.0000       867.11438       773.22333 
       507.0000       867.26678       773.37555 
       508.0000       867.41919       773.52777 
       509.0000       867.57159       773.68097 
       510.0000       867.72400       773.83575 
       511.0000       867.87640       773.99304 
       512.0000       868.02881       774.15210 
       513.0000       868.18121       774.31152 
       514.0000       868.33362       774.47119 
       515.0000       868.48602       774.63159 
       516.0000       868.63843       774.79340 
       517.0000       868.79077       774.95667 
       518.0000       868.94318       775.12134 
       519.0000       869.09558       775.28607 
       520.0000       869.24799       775.44952 
       521.0000       869.40039       775.60992 
       522.0000       869.55280       775.76758 
       523.0000       869.70520       775.92419 
       524.0000       869.85760       776.08051 
       525.0000       870.01001       776.23682 
       526.0000       870.16241       776.39313 
       527.0000       870.31482       776.54932 
       528.0000       870.46722       776.70538 
       529.0000       870.61963       776.86145 
       530.0000       870.77197       777.01740 
       531.0000       870.92438       777.17322 
       532.0000       871.07678       777.32898 
       533.0000       871.22919       777.48450 
       534.0000       871.38159       777.63995 
       535.0000       871.53400       777.79517 
       536.0000       871.68640       777.94995 
       537.0000       871.83881       778.10443 
       538.0000       871.99121       778.25916 
       539.0000       872.14362       778.41486 
       540.0000       872.29602       778.57153 
       541.0000       872.44843       778.72913 
       542.0000       872.60083       778.88617 
       543.0000       872.75317       779.04163 
       544.0000       872.90558       779.19342 
       545.0000       873.05798       779.34106 
       546.0000       873.21039       779.48639 
       547.0000       873.36279       779.63031 
       548.0000       873.51520       779.77325 
       549.0000       873.66760       779.91534 
       550.0000       873.82001       780.05560 
       551.0000       873.97241       780.19293 
       552.0000       874.12482       780.32831 
       553.0000       874.27722       780.46295 
       554.0000       874.42963       780.59705 
       555.0000       874.58203       780.73047 
       556.0000       874.73438       780.86292 
       557.0000       874.88678       780.99432 
       558.0000       875.03918       781.12524 
       559.0000       875.19159       781.25635 
       560.0000       875.34399       781.38739 
       561.0000       875.49640       781.51831 
       562.0000       875.64880       781.64960 
       563.0000       875.80121       781.78229 
       564.0000       875.95361       781.91760 
       565.0000       876.10602       782.05499 
       566.0000       876.25842       782.19373 
       567.0000       876.41083       782.33423 
       568.0000       876.56317       782.47699 
       569.0000       876.71558       782.62183 
       570.0000       876.86798       782.76996 
       571.0000       877.02039       782.92200 
       572.0000       877.17279       783.07544 
       573.0000       877.32520       783.22815 
       574.0000       877.47760       783.37665 
       575.0000       877.63000       783.51996 
       576.0000       877.78241       783.65839 
       577.0000       877.93481       783.79077 
       578.0000       878.08722       783.91925 
       579.0000       878.23962       784.04590 
       580.0000       878.39203       784.17126 
       581.0000       878.54437       784.29651 
       582.0000       878.69678       784.42200 
       583.0000       878.84918       784.54785 
       584.0000       879.00159       784.67365 
       585.0000       879.15399       784.79932 
       586.0000       879.30640       784.92596 
       587.0000       879.45880       785.05707 
       588.0000       879.61121       785.19476 
       589.0000       879.76361       785.33942 
       590.0000       879.91602       785.49304 
       591.0000       880.06842       785.65167 
       592.0000       880.22083       785.81171 
       593.0000       880.37323       785.97186 
       594.0000       880.52557       786.13208 
       595.0000       880.67798       786.29242 
       596.0000       880.83038       786.45264 
       597.0000       880.98279       786.61249 
       598.0000       881.13519       786.77185 
       599.0000       881.28760       786.93091 
       600.0000       881.44000       787.09003 
       601.0000       881.59241       787.24921 
       602.0000       881.74481       787.40833 
       603.0000       881.89722       787.56726 
       604.0000       882.04962       787.72565 
       605.0000       882.20203       787.88354 
       606.0000       882.35443       788.04083 
       607.0000       882.50677       788.19714 
       608.0000       882.65918       788.35272 
       609.0000       882.81158       788.50763 
       610.0000       882.96399       788.66156 
       611.0000       883.11639       788.81421 
       612.0000       883.26880       788.96515 
       613.0000       883.42120       789.11292 
       614.0000       883.57361       789.25732 
       615.0000       883.72601       789.39899 
       616.0000       883.87842       789.53723 
       617.0000       884.03082       789.67340 
       618.0000       884.18323       789.81030 
       619.0000       884.33557       789.95001 
       620.0000       884.48798       790.09369 
       621.0000       884.64038       790.23956 
       622.0000       884.79279       790.38660 
       623.0000       884.94519       790.53522 
       624.0000       885.09760       790.68573 
       625.0000       885.25000       790.83777 
       626.0000       885.40240       790.99146 
       627.0000       885.55481       791.14557 
       628.0000       885.70721       791.29980 
       629.0000       885.85962       791.45428 
       630.0000       886.01202       791.60852 
       631.0000       886.16443       791.76172 
       632.0000       886.31677       791.91272 
       633.0000       886.46918       792.06116 
       634.0000       886.62158       792.20880 
       635.0000       886.77399       792.35736 
       636.0000       886.92639       792.50891 
       637.0000       887.07880       792.66229 
       638.0000       887.23120       792.81512 
       639.0000       887.38361       792.96368 
       640.0000       887.53601       793.10443 
       641.0000       887.68842       793.23871 
       642.0000       887.84082       793.36633 
       643.0000       887.99323       793.48853 
       644.0000       888.14563       793.60919 
       645.0000       888.29797       793.73035 
       646.0000       888.45038       793.85278 
       647.0000       888.60278       793.97614 
       648.0000       888.75519       794.09985 
       649.0000       888.90759       794.22424 
       650.0000       889.06000       794.34943 
       651.0000       889.21240       794.47504 
       652.0000       889.36481       794.60028 
       653.0000       889.51721       794.72418 
       654.0000       889.66962       794.84644 
       655.0000       889.82202       794.96722 
       656.0000       889.97443       795.08685 
       657.0000       890.12683       795.20587 
       658.0000       890.27917       795.32416 
       659.0000       890.43158       795.43933 
       660.0000       890.58398       795.55066 
       661.0000       890.73639       795.66040 
       662.0000       890.88879       795.77368 
       663.0000       891.04120       795.89728 
       664.0000       891.19360       796.03027 
       665.0000       891.34601       796.17310 
       666.0000       891.49841       796.32428 
       667.0000       891.65082       796.47827 
       668.0000       891.80322       796.63177 
       669.0000       891.95563       796.78143 
       670.0000       892.10797       796.92731 
       671.0000       892.26038       797.07098 
       672.0000       892.41278       797.21356 
       673.0000       892.56519       797.35675 
       674.0000       892.71759       797.50055 
       675.0000       892.87000       797.64429 
       676.0000       893.02240       797.78674 
       677.0000       893.17480       797.92877 
       678.0000       893.32721       798.07196 
       679.0000       893.47961       798.21844 
       680.0000       893.63202       798.36755 
       681.0000       893.78442       798.51794 
       682.0000       893.93683       798.66760 
       683.0000       894.08917       798.81470 
       684.0000       894.24158       798.95825 
       685.0000       894.39398       799.09534 
       686.0000       894.54639       799.22540 
       687.0000       894.69879       799.35193 
       688.0000       894.85120       799.47717 
       689.0000       895.00360       799.60461 
       690.0000       895.15601       799.73566 
       691.0000       895.30841       799.87097 
       692.0000       895.46082       800.01068 
       693.0000       895.61322       800.15320 
       694.0000       895.76562       800.29822 
       695.0000       895.91803       800.44897 
       696.0000       896.07037       800.60614 
       697.0000       896.22278       800.76758 
       698.0000       896.37518       800.93256 
       699.0000       896.52759       801.09882 
       700.0000       896.67999       801.26422 
       701.0000       896.83240       801.42773 
       702.0000       896.98480       801.58777 
       703.0000       897.13721       801.74438 
       704.0000       897.28961       801.89758 
       705.0000       897.44202       802.04645 
       706.0000       897.59442       802.19312 
       707.0000       897.74683       802.33917 
       708.0000       897.89923       802.48468 
       709.0000       898.05157       802.62756 
       710.0000       898.20398       802.76617 
       711.0000       898.35638       802.89783 
       712.0000       898.50879       803.02179 
       713.0000       898.66119       803.14319 
       714.0000       898.81360       803.26685 
       715.0000       898.96600       803.39917 
       716.0000       899.11841       803.54065 
       717.0000       899.27081       803.68964 
       718.0000       899.42322       803.84576 
       719.0000       899.57562       804.00507 
       720.0000       899.72803       804.16504 
       721.0000       899.88037       804.32526 
       722.0000       900.03278       804.48572 
       723.0000       900.18518       804.64612 
       724.0000       900.33759       804.80579 
       725.0000       900.48999       804.96320 
       726.0000       900.64240       805.11847 
       727.0000       900.79480       805.27203 
       728.0000       900.94720       805.42438 
       729.0000       901.09961       805.57635 
       730.0000       901.25201       805.72852 
       731.0000       901.40442       805.88123 
       732.0000       901.55682       806.03485 
       733.0000       901.70923       806.18909 
       734.0000       901.86157       806.34381 
       735.0000       902.01398       806.49878 
       736.0000       902.16638       806.65363 
       737.0000       902.31879       806.80841 
       738.0000       902.47119       806.96307 
       739.0000       902.62360       807.11816 
       740.0000       902.77600       807.27399 
       741.0000       902.92841       807.43097 
       742.0000       903.08081       807.58862 
       743.0000       903.23322       807.74609 
       744.0000       903.38562       807.90259 
