   PrimaryIndex TVD@UNKNOWN;6 [ TWOTIM@UNKNOWN;   
                A103739]        6 [A103741]       
       Unitless               m              ms   
       262.0000       516.58600       486.77127 
       263.0000       516.73840       486.91794 
       264.0000       516.89081       487.06689 
       265.0000       517.04321       487.21835 
       266.0000       517.19562       487.37186 
       267.0000       517.34802       487.52640 
       268.0000       517.50043       487.68121 
       269.0000       517.65277       487.83588 
       270.0000       517.80518       487.98972 
       271.0000       517.95758       488.14206 
       272.0000       518.10999       488.29214 
       273.0000       518.26239       488.43961 
       274.0000       518.41479       488.58423 
       275.0000       518.56720       488.72546 
       276.0000       518.71960       488.86353 
       277.0000       518.87201       489.00061 
       278.0000       519.02441       489.14105 
       279.0000       519.17682       489.29398 
       280.0000       519.32922       489.45139 
       281.0000       519.48163       489.61325 
       282.0000       519.63397       489.77887 
       283.0000       519.78638       489.94711 
       284.0000       519.93878       490.11038 
       285.0000       520.09119       490.26404 
       286.0000       520.24359       490.41309 
       287.0000       520.39600       490.56024 
       288.0000       520.54840       490.70758 
       289.0000       520.70081       490.85593 
       290.0000       520.85321       491.00488 
       291.0000       521.00562       491.15393 
       292.0000       521.15802       491.30334 
       293.0000       521.31042       491.45361 
       294.0000       521.46283       491.60516 
       295.0000       521.61517       491.75754 
       296.0000       521.76758       491.91028 
       297.0000       521.91998       492.06308 
       298.0000       522.07239       492.21616 
       299.0000       522.22479       492.36960 
       300.0000       522.37720       492.52402 
       301.0000       522.52960       492.67923 
       302.0000       522.68201       492.83524 
       303.0000       522.83441       492.99255 
       304.0000       522.98682       493.15106 
       305.0000       523.13922       493.31042 
       306.0000       523.29163       493.47147 
       307.0000       523.44403       493.63565 
       308.0000       523.59637       493.80447 
       309.0000       523.74878       493.97891 
       310.0000       523.90118       494.15833 
       311.0000       524.05359       494.33960 
       312.0000       524.20599       494.52173 
       313.0000       524.35840       494.70419 
       314.0000       524.51080       494.88660 
       315.0000       524.66321       495.06885 
       316.0000       524.81561       495.25089 
       317.0000       524.96802       495.43231 
       318.0000       525.12042       495.61285 
       319.0000       525.27283       495.79257 
       320.0000       525.42523       495.97052 
       321.0000       525.57758       496.14694 
       322.0000       525.72998       496.32184 
       323.0000       525.88239       496.49527 
       324.0000       526.03479       496.66736 
       325.0000       526.18719       496.83856 
       326.0000       526.33960       497.00909 
       327.0000       526.49200       497.17944 
       328.0000       526.64441       497.35037 
       329.0000       526.79681       497.52264 
       330.0000       526.94922       497.69662 
       331.0000       527.10162       497.87152 
       332.0000       527.25403       498.04694 
       333.0000       527.40637       498.22211 
       334.0000       527.55878       498.39569 
       335.0000       527.71118       498.56512 
       336.0000       527.86359       498.72974 
       337.0000       528.01599       498.88959 
       338.0000       528.16840       499.04794 
       339.0000       528.32080       499.20715 
       340.0000       528.47321       499.36877 
       341.0000       528.62561       499.53333 
       342.0000       528.77802       499.70032 
       343.0000       528.93042       499.86932 
       344.0000       529.08282       500.04022 
       345.0000       529.23523       500.21194 
       346.0000       529.38757       500.38385 
       347.0000       529.53998       500.55606 
       348.0000       529.69238       500.72855 
       349.0000       529.84479       500.90164 
       350.0000       529.99719       501.07532 
       351.0000       530.14960       501.25027 
       352.0000       530.30200       501.42734 
       353.0000       530.45441       501.61029 
       354.0000       530.60681       501.79922 
       355.0000       530.75922       501.99170 
       356.0000       530.91162       502.18564 
       357.0000       531.06403       502.38049 
       358.0000       531.21643       502.57654 
       359.0000       531.36877       502.77390 
       360.0000       531.52118       502.97321 
       361.0000       531.67358       503.17526 
       362.0000       531.82599       503.38052 
       363.0000       531.97839       503.58801 
       364.0000       532.13080       503.79593 
       365.0000       532.28320       504.00394 
       366.0000       532.43561       504.21198 
       367.0000       532.58801       504.42023 
       368.0000       532.74042       504.62854 
       369.0000       532.89282       504.83728 
       370.0000       533.04523       505.04630 
       371.0000       533.19763       505.25516 
       372.0000       533.34998       505.46341 
       373.0000       533.50238       505.67108 
       374.0000       533.65479       505.87833 
       375.0000       533.80719       506.08575 
       376.0000       533.95959       506.29312 
       377.0000       534.11200       506.50037 
       378.0000       534.26440       506.70706 
       379.0000       534.41681       506.91272 
       380.0000       534.56921       507.11722 
       381.0000       534.72162       507.32053 
       382.0000       534.87402       507.52301 
       383.0000       535.02643       507.72540 
       384.0000       535.17877       507.92776 
       385.0000       535.33118       508.12943 
       386.0000       535.48358       508.33093 
       387.0000       535.63599       508.53217 
       388.0000       535.78839       508.73340 
       389.0000       535.94080       508.93478 
       390.0000       536.09320       509.13644 
       391.0000       536.24561       509.33737 
       392.0000       536.39801       509.53668 
       393.0000       536.55042       509.73337 
       394.0000       536.70282       509.92654 
       395.0000       536.85522       510.11581 
       396.0000       537.00763       510.30112 
       397.0000       537.15997       510.48553 
       398.0000       537.31238       510.66977 
       399.0000       537.46478       510.85400 
       400.0000       537.61719       511.03741 
       401.0000       537.76959       511.21967 
       402.0000       537.92200       511.40063 
       403.0000       538.07440       511.58035 
       404.0000       538.22681       511.75928 
       405.0000       538.37921       511.93738 
       406.0000       538.53162       512.11444 
       407.0000       538.68402       512.29095 
       408.0000       538.83643       512.46710 
       409.0000       538.98883       512.64325 
       410.0000       539.14117       512.81952 
       411.0000       539.29358       512.99640 
       412.0000       539.44598       513.17377 
       413.0000       539.59839       513.35156 
       414.0000       539.75079       513.52869 
       415.0000       539.90320       513.70361 
       416.0000       540.05560       513.86591 
       417.0000       540.20801       514.01605 
       418.0000       540.36041       514.15900 
       419.0000       540.51282       514.29834 
       420.0000       540.66522       514.43939 
       421.0000       540.81763       514.58405 
       422.0000       540.97003       514.73224 
       423.0000       541.12238       514.88330 
       424.0000       541.27478       515.03741 
       425.0000       541.42719       515.19867 
       426.0000       541.57959       515.36212 
       427.0000       541.73199       515.52350 
       428.0000       541.88440       515.68121 
       429.0000       542.03680       515.83600 
       430.0000       542.18921       515.98926 
       431.0000       542.34161       516.14325 
       432.0000       542.49402       516.29999 
       433.0000       542.64642       516.46021 
       434.0000       542.79883       516.62506 
       435.0000       542.95117       516.79291 
       436.0000       543.10358       516.96423 
       437.0000       543.25598       517.13837 
       438.0000       543.40839       517.31281 
       439.0000       543.56079       517.48712 
       440.0000       543.71320       517.66168 
       441.0000       543.86560       517.83722 
       442.0000       544.01801       518.01361 
       443.0000       544.17041       518.19128 
       444.0000       544.32281       518.36969 
       445.0000       544.47522       518.54828 
       446.0000       544.62762       518.72675 
       447.0000       544.78003       518.90515 
       448.0000       544.93237       519.08350 
       449.0000       545.08478       519.26208 
       450.0000       545.23718       519.44104 
       451.0000       545.38959       519.61951 
       452.0000       545.54199       519.79755 
       453.0000       545.69440       519.97534 
       454.0000       545.84680       520.15295 
       455.0000       545.99921       520.33105 
       456.0000       546.15161       520.50964 
       457.0000       546.30402       520.68939 
       458.0000       546.45642       520.87018 
       459.0000       546.60883       521.05176 
       460.0000       546.76123       521.23370 
       461.0000       546.91357       521.41528 
       462.0000       547.06598       521.59680 
       463.0000       547.21838       521.77850 
       464.0000       547.37079       521.96100 
       465.0000       547.52319       522.14362 
       466.0000       547.67560       522.32568 
       467.0000       547.82800       522.50647 
       468.0000       547.98041       522.68524 
       469.0000       548.13281       522.86115 
       470.0000       548.28522       523.03461 
       471.0000       548.43762       523.20453 
       472.0000       548.59003       523.37085 
       473.0000       548.74243       523.53235 
       474.0000       548.89478       523.68701 
       475.0000       549.04718       523.83807 
       476.0000       549.19958       523.98578 
       477.0000       549.35199       524.13086 
       478.0000       549.50439       524.27423 
       479.0000       549.65680       524.41754 
       480.0000       549.80920       524.56244 
       481.0000       549.96161       524.71130 
       482.0000       550.11401       524.86377 
       483.0000       550.26642       525.02106 
       484.0000       550.41882       525.18280 
       485.0000       550.57123       525.34882 
       486.0000       550.72357       525.51953 
       487.0000       550.87598       525.69153 
       488.0000       551.02838       525.86365 
       489.0000       551.18079       526.03656 
       490.0000       551.33319       526.21088 
       491.0000       551.48560       526.38654 
       492.0000       551.63800       526.56262 
       493.0000       551.79041       526.73669 
       494.0000       551.94281       526.90131 
       495.0000       552.09521       527.05621 
       496.0000       552.24762       527.20502 
       497.0000       552.40002       527.34967 
       498.0000       552.55243       527.49377 
       499.0000       552.70477       527.64343 
       500.0000       552.85718       527.79919 
       501.0000       553.00958       527.96185 
       502.0000       553.16199       528.13013 
       503.0000       553.31439       528.30499 
       504.0000       553.46680       528.48645 
       505.0000       553.61920       528.67389 
       506.0000       553.77161       528.86572 
       507.0000       553.92401       529.06116 
       508.0000       554.07642       529.25934 
       509.0000       554.22882       529.45966 
       510.0000       554.38123       529.66174 
       511.0000       554.53363       529.86462 
       512.0000       554.68597       530.06769 
       513.0000       554.83838       530.27045 
       514.0000       554.99078       530.47284 
       515.0000       555.14319       530.67456 
       516.0000       555.29559       530.87616 
       517.0000       555.44800       531.07770 
       518.0000       555.60040       531.27966 
       519.0000       555.75281       531.48254 
       520.0000       555.90521       531.68622 
       521.0000       556.05762       531.89062 
       522.0000       556.21002       532.09497 
