   PrimaryIndex TVD@UNKNOWN;2 [ TWOTIM@UNKNOWN;   
                A108059]        2 [A108061]       
       Unitless               m              ms   
       578.0000      2572.73438      2066.78101 
       579.0000      2572.88672      2066.87817 
       580.0000      2573.03931      2066.97559 
       581.0000      2573.19165      2067.07251 
       582.0000      2573.34399      2067.16943 
       583.0000      2573.49634      2067.26587 
       584.0000      2573.64868      2067.36230 
       585.0000      2573.80127      2067.45825 
       586.0000      2573.95361      2067.55371 
       587.0000      2574.10596      2067.64893 
       588.0000      2574.25830      2067.74316 
       589.0000      2574.41089      2067.83716 
       590.0000      2574.56323      2067.93018 
       591.0000      2574.71558      2068.02222 
       592.0000      2574.86792      2068.11377 
       593.0000      2575.02051      2068.20386 
       594.0000      2575.17285      2068.29346 
       595.0000      2575.32520      2068.38257 
       596.0000      2575.47754      2068.47192 
       597.0000      2575.62988      2068.56250 
       598.0000      2575.78247      2068.65479 
       599.0000      2575.93481      2068.74805 
       600.0000      2576.08716      2068.84277 
       601.0000      2576.23950      2068.93848 
       602.0000      2576.39209      2069.03442 
       603.0000      2576.54443      2069.13062 
       604.0000      2576.69678      2069.22754 
       605.0000      2576.84912      2069.32471 
       606.0000      2577.00171      2069.42212 
       607.0000      2577.15405      2069.51782 
       608.0000      2577.30640      2069.61060 
       609.0000      2577.45874      2069.70068 
       610.0000      2577.61108      2069.78735 
       611.0000      2577.76367      2069.87451 
       612.0000      2577.91602      2069.96460 
       613.0000      2578.06836      2070.06030 
       614.0000      2578.22070      2070.16187 
       615.0000      2578.37329      2070.26489 
       616.0000      2578.52563      2070.36865 
       617.0000      2578.67798      2070.47485 
       618.0000      2578.83032      2070.58472 
       619.0000      2578.98291      2070.70020 
       620.0000      2579.13525      2070.82568 
       621.0000      2579.28760      2070.95557 
       622.0000      2579.43994      2071.08691 
       623.0000      2579.59229      2071.21533 
       624.0000      2579.74487      2071.34009 
       625.0000      2579.89722      2071.46069 
       626.0000      2580.04956      2071.57690 
       627.0000      2580.20190      2071.68481 
       628.0000      2580.35449      2071.78735 
       629.0000      2580.50684      2071.88379 
       630.0000      2580.65918      2071.97192 
       631.0000      2580.81152      2072.05859 
       632.0000      2580.96411      2072.14575 
       633.0000      2581.11646      2072.23877 
       634.0000      2581.26880      2072.33667 
       635.0000      2581.42114      2072.43921 
       636.0000      2581.57349      2072.54565 
       637.0000      2581.72607      2072.65234 
       638.0000      2581.87842      2072.75659 
       639.0000      2582.03076      2072.85742 
       640.0000      2582.18311      2072.95532 
       641.0000      2582.33569      2073.05396 
       642.0000      2582.48804      2073.15430 
       643.0000      2582.64038      2073.25781 
       644.0000      2582.79272      2073.36255 
       645.0000      2582.94531      2073.46802 
       646.0000      2583.09766      2073.57324 
       647.0000      2583.25000      2073.67944 
       648.0000      2583.40234      2073.78711 
       649.0000      2583.55469      2073.89600 
       650.0000      2583.70728      2074.00513 
       651.0000      2583.85962      2074.11401 
       652.0000      2584.01196      2074.22192 
       653.0000      2584.16431      2074.32666 
       654.0000      2584.31689      2074.43018 
       655.0000      2584.46924      2074.53125 
       656.0000      2584.62158      2074.62817 
       657.0000      2584.77393      2074.72095 
       658.0000      2584.92651      2074.81152 
       659.0000      2585.07886      2074.90112 
       660.0000      2585.23120      2074.99097 
       661.0000      2585.38354      2075.08154 
       662.0000      2585.53589      2075.17261 
       663.0000      2585.68848      2075.26221 
       664.0000      2585.84082      2075.35107 
       665.0000      2585.99316      2075.43799 
       666.0000      2586.14551      2075.52417 
       667.0000      2586.29810      2075.61011 
       668.0000      2586.45044      2075.69775 
       669.0000      2586.60278      2075.78955 
       670.0000      2586.75513      2075.88647 
       671.0000      2586.90771      2075.98853 
       672.0000      2587.06006      2076.09668 
       673.0000      2587.21240      2076.21167 
       674.0000      2587.36475      2076.32764 
       675.0000      2587.51709      2076.44238 
       676.0000      2587.66968      2076.55029 
       677.0000      2587.82202      2076.65381 
       678.0000      2587.97437      2076.75244 
       679.0000      2588.12671      2076.84644 
       680.0000      2588.27930      2076.93872 
       681.0000      2588.43164      2077.03027 
       682.0000      2588.58398      2077.12207 
       683.0000      2588.73633      2077.21436 
       684.0000      2588.88892      2077.30713 
       685.0000      2589.04126      2077.40015 
       686.0000      2589.19360      2077.49316 
       687.0000      2589.34595      2077.58643 
       688.0000      2589.49829      2077.67969 
       689.0000      2589.65088      2077.77417 
       690.0000      2589.80322      2077.86987 
       691.0000      2589.95557      2077.96729 
       692.0000      2590.10791      2078.06958 
       693.0000      2590.26050      2078.17554 
       694.0000      2590.41284      2078.28394 
       695.0000      2590.56519      2078.39355 
       696.0000      2590.71753      2078.50122 
       697.0000      2590.87012      2078.60596 
       698.0000      2591.02246      2078.70630 
       699.0000      2591.17480      2078.80029 
       700.0000      2591.32715      2078.89185 
       701.0000      2591.47949      2078.98169 
       702.0000      2591.63208      2079.07056 
       703.0000      2591.78442      2079.15967 
       704.0000      2591.93677      2079.25049 
       705.0000      2592.08911      2079.34619 
       706.0000      2592.24170      2079.44800 
       707.0000      2592.39404      2079.55542 
       708.0000      2592.54639      2079.66675 
       709.0000      2592.69873      2079.77808 
       710.0000      2592.85132      2079.88574 
       711.0000      2593.00366      2079.98950 
       712.0000      2593.15601      2080.08887 
       713.0000      2593.30835      2080.19043 
       714.0000      2593.46069      2080.29346 
       715.0000      2593.61328      2080.39648 
       716.0000      2593.76562      2080.49634 
       717.0000      2593.91797      2080.59229 
       718.0000      2594.07031      2080.68384 
       719.0000      2594.22290      2080.77295 
       720.0000      2594.37524      2080.86060 
       721.0000      2594.52759      2080.94873 
       722.0000      2594.67993      2081.03711 
