   PrimaryIndex TWOTIM@UNKNOWN; TVD@UNKNOWN;3 [   
                3 [A105935]     A105933]          
       Unitless              ms               m   
       267.0000       582.89233       715.29077 
       268.0000       583.05414       715.44318 
       269.0000       583.21442       715.59558 
       270.0000       583.37347       715.74799 
       271.0000       583.53235       715.90039 
       272.0000       583.69092       716.05280 
       273.0000       583.84912       716.20520 
       274.0000       584.00653       716.35760 
       275.0000       584.16327       716.50995 
       276.0000       584.31940       716.66235 
       277.0000       584.47473       716.81476 
       278.0000       584.62897       716.96716 
       279.0000       584.78162       717.11957 
       280.0000       584.93250       717.27197 
       281.0000       585.08173       717.42438 
       282.0000       585.22955       717.57678 
       283.0000       585.37659       717.72919 
       284.0000       585.52325       717.88159 
       285.0000       585.67035       718.03400 
       286.0000       585.81903       718.18640 
       287.0000       585.96973       718.33881 
       288.0000       586.12225       718.49115 
       289.0000       586.27582       718.64355 
       290.0000       586.42902       718.79596 
       291.0000       586.57990       718.94836 
       292.0000       586.72699       719.10077 
       293.0000       586.86981       719.25317 
       294.0000       587.01031       719.40558 
       295.0000       587.15100       719.55798 
       296.0000       587.29419       719.71039 
       297.0000       587.44055       719.86279 
       298.0000       587.58911       720.01520 
       299.0000       587.73822       720.16760 
       300.0000       587.88702       720.31995 
       301.0000       588.03564       720.47235 
       302.0000       588.18524       720.62476 
       303.0000       588.33728       720.77716 
       304.0000       588.49292       720.92957 
       305.0000       588.65222       721.08197 
       306.0000       588.81329       721.23438 
       307.0000       588.97382       721.38678 
       308.0000       589.13232       721.53918 
       309.0000       589.28815       721.69159 
       310.0000       589.44208       721.84399 
       311.0000       589.59485       721.99640 
       312.0000       589.74719       722.14880 
       313.0000       589.90009       722.30115 
       314.0000       590.05426       722.45355 
       315.0000       590.20929       722.60596 
       316.0000       590.36414       722.75836 
       317.0000       590.51807       722.91077 
       318.0000       590.67096       723.06317 
       319.0000       590.82281       723.21558 
       320.0000       590.97363       723.36798 
       321.0000       591.12311       723.52039 
       322.0000       591.27142       723.67279 
       323.0000       591.41925       723.82520 
       324.0000       591.56702       723.97760 
       325.0000       591.71460       724.13000 
       326.0000       591.85968       724.28235 
       327.0000       591.99951       724.43475 
       328.0000       592.13123       724.58716 
       329.0000       592.25372       724.73956 
       330.0000       592.37018       724.89197 
       331.0000       592.48553       725.04437 
       332.0000       592.60748       725.19678 
       333.0000       592.74054       725.34918 
       334.0000       592.88635       725.50159 
       335.0000       593.04169       725.65399 
       336.0000       593.19971       725.80640 
       337.0000       593.35474       725.95880 
       338.0000       593.50342       726.11121 
       339.0000       593.64642       726.26355 
       340.0000       593.78790       726.41595 
       341.0000       593.93250       726.56836 
       342.0000       594.08313       726.72076 
       343.0000       594.23914       726.87317 
       344.0000       594.39832       727.02557 
       345.0000       594.55798       727.17798 
       346.0000       594.71692       727.33038 
       347.0000       594.87537       727.48279 
       348.0000       595.03418       727.63519 
       349.0000       595.19348       727.78760 
       350.0000       595.35303       727.94000 
       351.0000       595.51178       728.09235 
       352.0000       595.66937       728.24475 
       353.0000       595.82538       728.39716 
       354.0000       595.98016       728.54956 
       355.0000       596.13409       728.70197 
       356.0000       596.28735       728.85437 
       357.0000       596.44092       729.00677 
       358.0000       596.59558       729.15918 
       359.0000       596.75159       729.31158 
       360.0000       596.90753       729.46399 
       361.0000       597.06201       729.61639 
       362.0000       597.21362       729.76880 
       363.0000       597.36230       729.92120 
       364.0000       597.50867       730.07355 
       365.0000       597.65411       730.22595 
       366.0000       597.79962       730.37836 
       367.0000       597.94604       730.53076 
       368.0000       598.09399       730.68317 
       369.0000       598.24341       730.83557 
       370.0000       598.39417       730.98798 
       371.0000       598.54541       731.14038 
       372.0000       598.69629       731.29279 
       373.0000       598.84631       731.44519 
       374.0000       598.99634       731.59760 
       375.0000       599.14734       731.75000 
       376.0000       599.30054       731.90240 
       377.0000       599.45654       732.05475 
       378.0000       599.61511       732.20715 
       379.0000       599.77509       732.35956 
       380.0000       599.93433       732.51196 
       381.0000       600.09009       732.66437 
       382.0000       600.24048       732.81677 
       383.0000       600.38593       732.96918 
       384.0000       600.52856       733.12158 
       385.0000       600.67120       733.27399 
       386.0000       600.81555       733.42639 
       387.0000       600.96039       733.57880 
       388.0000       601.10364       733.73120 
       389.0000       601.24304       733.88361 
       390.0000       601.37769       734.03595 
       391.0000       601.50726       734.18835 
       392.0000       601.63208       734.34076 
       393.0000       601.75305       734.49316 
       394.0000       601.87134       734.64557 
       395.0000       601.98944       734.79797 
       396.0000       602.10962       734.95038 
       397.0000       602.23334       735.10278 
       398.0000       602.36096       735.25519 
       399.0000       602.49121       735.40759 
       400.0000       602.62292       735.56000 
       401.0000       602.75531       735.71240 
       402.0000       602.88824       735.86475 
       403.0000       603.02148       736.01715 
       404.0000       603.15497       736.16956 
       405.0000       603.28876       736.32196 
       406.0000       603.42261       736.47437 
       407.0000       603.55731       736.62677 
       408.0000       603.69403       736.77917 
       409.0000       603.83417       736.93158 
       410.0000       603.97736       737.08398 
       411.0000       604.12177       737.23639 
