   PrimaryIndex TVD@UNKNOWN;2 [ TWOTIM@UNKNOWN;   
                A103813]        2 [A103815]       
       Unitless               m              ms   
       501.0000       852.43964       843.90912 
       502.0000       852.59204       844.05835 
       503.0000       852.74445       844.21405 
       504.0000       852.89685       844.38263 
       505.0000       853.04926       844.56659 
       506.0000       853.20166       844.75507 
       507.0000       853.35400       844.93939 
       508.0000       853.50641       845.11774 
       509.0000       853.65881       845.29456 
       510.0000       853.81122       845.47540 
       511.0000       853.96362       845.65808 
       512.0000       854.11603       845.83704 
       513.0000       854.26843       846.00836 
       514.0000       854.42084       846.17010 
       515.0000       854.57324       846.32904 
       516.0000       854.72565       846.49091 
       517.0000       854.87805       846.65533 
       518.0000       855.03046       846.82220 
       519.0000       855.18280       846.99042 
       520.0000       855.33521       847.15942 
       521.0000       855.48761       847.32983 
       522.0000       855.64001       847.50330 
       523.0000       855.79242       847.68103 
       524.0000       855.94482       847.86304 
       525.0000       856.09723       848.04736 
       526.0000       856.24963       848.23175 
       527.0000       856.40204       848.41498 
       528.0000       856.55444       848.59497 
       529.0000       856.70685       848.77063 
       530.0000       856.85925       848.94446 
       531.0000       857.01166       849.11682 
       532.0000       857.16400       849.28680 
       533.0000       857.31641       849.45398 
       534.0000       857.46881       849.61945 
       535.0000       857.62122       849.78595 
       536.0000       857.77362       849.95514 
       537.0000       857.92603       850.12811 
       538.0000       858.07843       850.30243 
       539.0000       858.23083       850.47809 
       540.0000       858.38324       850.65533 
       541.0000       858.53564       850.83295 
       542.0000       858.68805       851.01129 
       543.0000       858.84045       851.18848 
       544.0000       858.99286       851.36462 
       545.0000       859.14520       851.54144 
       546.0000       859.29761       851.71729 
       547.0000       859.45001       851.89197 
       548.0000       859.60242       852.06628 
       549.0000       859.75482       852.24054 
       550.0000       859.90723       852.41840 
       551.0000       860.05963       852.60016 
       552.0000       860.21204       852.78577 
       553.0000       860.36444       852.97308 
       554.0000       860.51685       853.15527 
       555.0000       860.66925       853.32916 
       556.0000       860.82166       853.50134 
       557.0000       860.97406       853.67560 
       558.0000       861.12640       853.85803 
       559.0000       861.27881       854.05115 
       560.0000       861.43121       854.25018 
       561.0000       861.58362       854.45160 
       562.0000       861.73602       854.65265 
       563.0000       861.88843       854.84991 
       564.0000       862.04083       855.04230 
       565.0000       862.19324       855.23090 
       566.0000       862.34564       855.41376 
       567.0000       862.49805       855.58929 
       568.0000       862.65045       855.76404 
       569.0000       862.80286       855.94159 
       570.0000       862.95520       856.12500 
       571.0000       863.10760       856.31696 
       572.0000       863.26001       856.51343 
       573.0000       863.41241       856.71039 
       574.0000       863.56482       856.90497 
       575.0000       863.71722       857.09003 
       576.0000       863.86963       857.26593 
       577.0000       864.02203       857.43530 
       578.0000       864.17444       857.60034 
       579.0000       864.32684       857.76770 
       580.0000       864.47925       857.93793 
       581.0000       864.63165       858.10876 
       582.0000       864.78406       858.27893 
       583.0000       864.93640       858.44910 
       584.0000       865.08881       858.61786 
       585.0000       865.24121       858.78387 
       586.0000       865.39362       858.94897 
       587.0000       865.54602       859.11328 
       588.0000       865.69843       859.27484 
       589.0000       865.85083       859.43427 
       590.0000       866.00323       859.59705 
       591.0000       866.15564       859.76404 
       592.0000       866.30804       859.93134 
       593.0000       866.46045       860.09094 
       594.0000       866.61285       860.23975 
       595.0000       866.76526       860.38281 
       596.0000       866.91760       860.52527 
       597.0000       867.07001       860.67291 
       598.0000       867.22241       860.82092 
       599.0000       867.37482       860.96088 
       600.0000       867.52722       861.09644 
       601.0000       867.67963       861.22949 
       602.0000       867.83203       861.36206 
       603.0000       867.98444       861.49933 
       604.0000       868.13684       861.63727 
       605.0000       868.28925       861.77496 
       606.0000       868.44165       861.91388 
       607.0000       868.59406       862.05115 
       608.0000       868.74646       862.18750 
       609.0000       868.89880       862.32465 
       610.0000       869.05121       862.46667 
       611.0000       869.20361       862.61792 
       612.0000       869.35602       862.77826 
       613.0000       869.50842       862.94525 
       614.0000       869.66083       863.11230 
       615.0000       869.81323       863.27380 
       616.0000       869.96564       863.42688 
       617.0000       870.11804       863.57300 
       618.0000       870.27045       863.71558 
       619.0000       870.42285       863.85706 
       620.0000       870.57526       863.99969 
       621.0000       870.72760       864.14313 
       622.0000       870.88000       864.28662 
       623.0000       871.03241       864.43011 
       624.0000       871.18481       864.57397 
       625.0000       871.33722       864.71881 
       626.0000       871.48962       864.86353 
       627.0000       871.64203       865.00861 
       628.0000       871.79443       865.15460 
       629.0000       871.94684       865.30029 
       630.0000       872.09924       865.44623 
       631.0000       872.25165       865.59155 
       632.0000       872.40405       865.73621 
       633.0000       872.55646       865.88000 
       634.0000       872.70880       866.02411 
       635.0000       872.86121       866.16858 
       636.0000       873.01361       866.31372 
       637.0000       873.16602       866.46039 
       638.0000       873.31842       866.60785 
       639.0000       873.47083       866.75507 
       640.0000       873.62323       866.90131 
       641.0000       873.77563       867.04639 
       642.0000       873.92804       867.19086 
       643.0000       874.08044       867.33533 
       644.0000       874.23285       867.47974 
       645.0000       874.38525       867.62372 
       646.0000       874.53766       867.76752 
       647.0000       874.69000       867.91144 
       648.0000       874.84241       868.05542 
       649.0000       874.99481       868.19818 
       650.0000       875.14722       868.33282 
       651.0000       875.29962       868.45660 
       652.0000       875.45203       868.57605 
       653.0000       875.60443       868.69788 
       654.0000       875.75684       868.82715 
       655.0000       875.90924       868.96375 
       656.0000       876.06165       869.10052 
       657.0000       876.21405       869.23541 
