   PrimaryIndex TVD@UNKNOWN;5 [ TWOTIM@UNKNOWN;   
                A107134]        5 [A107168]       
       Unitless               m              ms   
       278.0000       522.59979       534.69263 
       279.0000       522.75220       534.84509 
       280.0000       522.90460       534.99890 
       281.0000       523.05701       535.15515 
       282.0000       523.20941       535.31073 
       283.0000       523.36182       535.46210 
       284.0000       523.51422       535.60944 
       285.0000       523.66663       535.75470 
       286.0000       523.81903       535.90332 
       287.0000       523.97144       536.05859 
       288.0000       524.12384       536.21857 
       289.0000       524.27618       536.37988 
       290.0000       524.42859       536.53754 
       291.0000       524.58099       536.68268 
       292.0000       524.73340       536.81110 
       293.0000       524.88580       536.92529 
       294.0000       525.03821       537.02985 
       295.0000       525.19061       537.13501 
       296.0000       525.34302       537.24774 
       297.0000       525.49542       537.36670 
       298.0000       525.64783       537.49017 
       299.0000       525.80023       537.61810 
       300.0000       525.95264       537.75000 
       301.0000       526.10498       537.88684 
       302.0000       526.25739       538.03027 
       303.0000       526.40979       538.17609 
       304.0000       526.56219       538.31891 
       305.0000       526.71460       538.45898 
       306.0000       526.86700       538.59332 
       307.0000       527.01941       538.72150 
       308.0000       527.17181       538.84625 
       309.0000       527.32422       538.96765 
       310.0000       527.47662       539.08984 
       311.0000       527.62903       539.21808 
       312.0000       527.78143       539.35211 
       313.0000       527.93384       539.48907 
       314.0000       528.08618       539.62640 
       315.0000       528.23859       539.76404 
       316.0000       528.39099       539.90332 
       317.0000       528.54340       540.04163 
       318.0000       528.69580       540.17285 
       319.0000       528.84821       540.29376 
       320.0000       529.00061       540.40576 
       321.0000       529.15302       540.51337 
       322.0000       529.30542       540.62347 
       323.0000       529.45782       540.73969 
       324.0000       529.61023       540.85974 
       325.0000       529.76263       540.98474 
       326.0000       529.91504       541.11725 
       327.0000       530.06738       541.25842 
       328.0000       530.21979       541.40796 
       329.0000       530.37219       541.56360 
       330.0000       530.52460       541.71906 
       331.0000       530.67700       541.86639 
       332.0000       530.82941       542.00159 
       333.0000       530.98181       542.12634 
       334.0000       531.13422       542.24554 
       335.0000       531.28662       542.36316 
       336.0000       531.43903       542.48242 
       337.0000       531.59143       542.60626 
       338.0000       531.74384       542.73474 
       339.0000       531.89624       542.86841 
       340.0000       532.04858       543.00470 
       341.0000       532.20099       543.14020 
       342.0000       532.35339       543.27563 
       343.0000       532.50580       543.41211 
       344.0000       532.65820       543.55029 
       345.0000       532.81061       543.69196 
       346.0000       532.96301       543.83588 
       347.0000       533.11542       543.98187 
       348.0000       533.26782       544.13080 
       349.0000       533.42023       544.28131 
       350.0000       533.57263       544.42792 
       351.0000       533.72504       544.56726 
       352.0000       533.87738       544.69757 
       353.0000       534.02979       544.81891 
       354.0000       534.18219       544.93536 
       355.0000       534.33459       545.05127 
       356.0000       534.48700       545.16925 
       357.0000       534.63940       545.28973 
       358.0000       534.79181       545.41211 
       359.0000       534.94421       545.53540 
       360.0000       535.09662       545.65808 
       361.0000       535.24902       545.77728 
       362.0000       535.40143       545.89240 
       363.0000       535.55383       546.00861 
       364.0000       535.70624       546.12897 
       365.0000       535.85858       546.25421 
       366.0000       536.01099       546.38409 
       367.0000       536.16339       546.51422 
       368.0000       536.31580       546.64185 
       369.0000       536.46820       546.76880 
       370.0000       536.62061       546.89575 
       371.0000       536.77301       547.02264 
       372.0000       536.92542       547.15002 
       373.0000       537.07782       547.27783 
       374.0000       537.23022       547.40643 
       375.0000       537.38263       547.53534 
       376.0000       537.53503       547.66266 
       377.0000       537.68744       547.78766 
       378.0000       537.83978       547.91211 
       379.0000       537.99219       548.03607 
       380.0000       538.14459       548.16052 
       381.0000       538.29700       548.28583 
       382.0000       538.44940       548.41064 
       383.0000       538.60181       548.53711 
       384.0000       538.75421       548.66650 
       385.0000       538.90662       548.79889 
       386.0000       539.05902       548.93311 
       387.0000       539.21143       549.06384 
       388.0000       539.36383       549.19019 
       389.0000       539.51624       549.31171 
       390.0000       539.66864       549.42889 
       391.0000       539.82098       549.54791 
       392.0000       539.97339       549.67188 
       393.0000       540.12579       549.80371 
       394.0000       540.27820       549.94324 
       395.0000       540.43060       550.08441 
       396.0000       540.58301       550.22241 
       397.0000       540.73541       550.35529 
       398.0000       540.88782       550.48157 
       399.0000       541.04022       550.60608 
       400.0000       541.19263       550.73120 
       401.0000       541.34503       550.85651 
       402.0000       541.49744       550.98596 
       403.0000       541.64978       551.12073 
       404.0000       541.80219       551.26093 
       405.0000       541.95459       551.40424 
       406.0000       542.10699       551.54767 
       407.0000       542.25940       551.68835 
       408.0000       542.41180       551.82513 
       409.0000       542.56421       551.96136 
       410.0000       542.71661       552.09576 
       411.0000       542.86902       552.22644 
       412.0000       543.02142       552.35480 
       413.0000       543.17383       552.48132 
       414.0000       543.32623       552.60767 
       415.0000       543.47864       552.73596 
       416.0000       543.63098       552.86475 
       417.0000       543.78339       552.99255 
       418.0000       543.93579       553.12012 
       419.0000       544.08820       553.24768 
       420.0000       544.24060       553.37622 
       421.0000       544.39301       553.50543 
       422.0000       544.54541       553.63470 
       423.0000       544.69781       553.76404 
       424.0000       544.85022       553.89252 
       425.0000       545.00262       554.01917 
       426.0000       545.15503       554.14502 
       427.0000       545.30743       554.27032 
       428.0000       545.45984       554.39764 
       429.0000       545.61218       554.53021 
       430.0000       545.76459       554.66785 
       431.0000       545.91699       554.81122 
       432.0000       546.06940       554.95892 
       433.0000       546.22180       555.10565 
       434.0000       546.37421       555.24664 
       435.0000       546.52661       555.37915 
       436.0000       546.67902       555.50403 
       437.0000       546.83142       555.62726 
       438.0000       546.98383       555.75360 
       439.0000       547.13623       555.88580 
       440.0000       547.28864       556.02246 
       441.0000       547.44104       556.16156 
       442.0000       547.59338       556.30316 
       443.0000       547.74579       556.44739 
       444.0000       547.89819       556.59406 
       445.0000       548.05060       556.74133 
       446.0000       548.20300       556.88727 
       447.0000       548.35541       557.03064 
       448.0000       548.50781       557.16998 
       449.0000       548.66022       557.30267 
       450.0000       548.81262       557.42743 
       451.0000       548.96503       557.54669 
       452.0000       549.11743       557.66528 
       453.0000       549.26984       557.78674 
       454.0000       549.42218       557.91187 
       455.0000       549.57458       558.03888 
       456.0000       549.72699       558.16602 
       457.0000       549.87939       558.29346 
       458.0000       550.03180       558.42175 
       459.0000       550.18420       558.55054 
       460.0000       550.33661       558.67926 
       461.0000       550.48901       558.80835 
       462.0000       550.64142       558.93805 
       463.0000       550.79382       559.06781 
       464.0000       550.94623       559.19843 
       465.0000       551.09863       559.33032 
       466.0000       551.25104       559.46381 
       467.0000       551.40338       559.59863 
       468.0000       551.55579       559.73297 
       469.0000       551.70819       559.86627 
       470.0000       551.86060       559.99890 
       471.0000       552.01300       560.13232 
       472.0000       552.16541       560.26923 
       473.0000       552.31781       560.41083 
       474.0000       552.47021       560.55579 
       475.0000       552.62262       560.70282 
       476.0000       552.77502       560.84747 
       477.0000       552.92743       560.98938 
       478.0000       553.07983       561.13306 
       479.0000       553.23224       561.27924 
       480.0000       553.38458       561.42871 
       481.0000       553.53699       561.58093 
       482.0000       553.68939       561.73248 
       483.0000       553.84180       561.88379 
       484.0000       553.99420       562.03558 
       485.0000       554.14661       562.18365 
       486.0000       554.29901       562.32208 
       487.0000       554.45142       562.45099 
       488.0000       554.60382       562.57373 
       489.0000       554.75623       562.69708 
       490.0000       554.90863       562.82916 
       491.0000       555.06104       562.96973 
       492.0000       555.21344       563.11328 
       493.0000       555.36578       563.25751 
       494.0000       555.51819       563.40045 
       495.0000       555.67059       563.54468 
       496.0000       555.82300       563.69116 
       497.0000       555.97540       563.83643 
       498.0000       556.12781       563.97534 
       499.0000       556.28021       564.10455 
       500.0000       556.43262       564.22827 
       501.0000       556.58502       564.35358 
       502.0000       556.73743       564.48407 
       503.0000       556.88983       564.62091 
       504.0000       557.04224       564.76239 
       505.0000       557.19464       564.90363 
       506.0000       557.34698       565.04248 
       507.0000       557.49939       565.17932 
       508.0000       557.65179       565.31512 
       509.0000       557.80420       565.45239 
       510.0000       557.95660       565.59399 
       511.0000       558.10901       565.73920 
       512.0000       558.26141       565.88531 
       513.0000       558.41382       566.03186 
       514.0000       558.56622       566.17737 
       515.0000       558.71863       566.32275 
       516.0000       558.87103       566.46832 
       517.0000       559.02344       566.61194 
       518.0000       559.17578       566.75220 
       519.0000       559.32819       566.88922 
       520.0000       559.48059       567.02356 
       521.0000       559.63300       567.15717 
       522.0000       559.78540       567.29034 
       523.0000       559.93781       567.41998 
       524.0000       560.09021       567.54425 
       525.0000       560.24261       567.66290 
       526.0000       560.39502       567.78015 
       527.0000       560.54742       567.90088 
       528.0000       560.69983       568.02728 
       529.0000       560.85223       568.15973 
       530.0000       561.00464       568.29626 
       531.0000       561.15698       568.43341 
       532.0000       561.30939       568.57025 
       533.0000       561.46179       568.70728 
       534.0000       561.61420       568.84247 
       535.0000       561.76660       568.97339 
       536.0000       561.91901       569.09729 
       537.0000       562.07141       569.21106 
       538.0000       562.22382       569.31769 
       539.0000       562.37622       569.42554 
       540.0000       562.52863       569.53925 
       541.0000       562.68103       569.66016 
       542.0000       562.83344       569.78564 
       543.0000       562.98584       569.91180 
       544.0000       563.13818       570.03754 
       545.0000       563.29059       570.16321 
       546.0000       563.44299       570.28772 
       547.0000       563.59540       570.40930 
       548.0000       563.74780       570.53027 
       549.0000       563.90021       570.65454 
       550.0000       564.05261       570.78516 
       551.0000       564.20502       570.92487 
       552.0000       564.35742       571.06952 
       553.0000       564.50983       571.21375 
       554.0000       564.66223       571.35596 
       555.0000       564.81464       571.49438 
       556.0000       564.96704       571.63055 
       557.0000       565.11938       571.76849 
       558.0000       565.27179       571.90991 
       559.0000       565.42419       572.05426 
       560.0000       565.57660       572.20068 
       561.0000       565.72900       572.34839 
       562.0000       565.88141       572.49536 
       563.0000       566.03381       572.64056 
       564.0000       566.18622       572.78442 
       565.0000       566.33862       572.92542 
       566.0000       566.49103       573.06177 
       567.0000       566.64343       573.19556 
       568.0000       566.79584       573.32617 
       569.0000       566.94818       573.45483 
       570.0000       567.10059       573.58679 
       571.0000       567.25299       573.72180 
       572.0000       567.40540       573.86005 
       573.0000       567.55780       574.00262 
       574.0000       567.71021       574.14789 
       575.0000       567.86261       574.29382 
       576.0000       568.01501       574.44025 
       577.0000       568.16742       574.58667 
       578.0000       568.31982       574.73267 
       579.0000       568.47223       574.88037 
       580.0000       568.62463       575.02899 
       581.0000       568.77704       575.17523 
       582.0000       568.92938       575.31525 
       583.0000       569.08179       575.44733 
       584.0000       569.23419       575.57288 
       585.0000       569.38660       575.69592 
       586.0000       569.53900       575.82166 
       587.0000       569.69141       575.95490 
       588.0000       569.84381       576.09631 
       589.0000       569.99622       576.24518 
       590.0000       570.14862       576.39948 
       591.0000       570.30103       576.55579 
       592.0000       570.45343       576.71289 
       593.0000       570.60583       576.86945 
       594.0000       570.75824       577.02429 
       595.0000       570.91058       577.17700 
       596.0000       571.06299       577.32776 
       597.0000       571.21539       577.47858 
       598.0000       571.36780       577.62982 
       599.0000       571.52020       577.78113 
       600.0000       571.67261       577.93109 
       601.0000       571.82501       578.07770 
       602.0000       571.97742       578.22113 
       603.0000       572.12982       578.36261 
       604.0000       572.28223       578.50323 
       605.0000       572.43463       578.64215 
       606.0000       572.58704       578.77313 
       607.0000       572.73944       578.89142 
       608.0000       572.89178       578.99872 
       609.0000       573.04419       579.10272 
       610.0000       573.19659       579.21295 
       611.0000       573.34900       579.33215 
       612.0000       573.50140       579.45654 
       613.0000       573.65381       579.57983 
       614.0000       573.80621       579.69751 
       615.0000       573.95862       579.81281 
       616.0000       574.11102       579.93048 
       617.0000       574.26343       580.05273 
       618.0000       574.41583       580.17999 
       619.0000       574.56824       580.30914 
       620.0000       574.72058       580.43896 
       621.0000       574.87299       580.56720 
       622.0000       575.02539       580.69409 
       623.0000       575.17780       580.82092 
       624.0000       575.33020       580.94324 
       625.0000       575.48260       581.06262 
       626.0000       575.63501       581.18353 
       627.0000       575.78741       581.30707 
       628.0000       575.93982       581.43665 
       629.0000       576.09222       581.57111 
       630.0000       576.24463       581.70746 
       631.0000       576.39703       581.84521 
       632.0000       576.54944       581.98529 
       633.0000       576.70178       582.12549 
       634.0000       576.85419       582.26422 
       635.0000       577.00659       582.39911 
       636.0000       577.15900       582.52899 
       637.0000       577.31140       582.65637 
       638.0000       577.46381       582.78168 
       639.0000       577.61621       582.90503 
       640.0000       577.76862       583.02454 
       641.0000       577.92102       583.13910 
       642.0000       578.07343       583.25055 
       643.0000       578.22583       583.35870 
       644.0000       578.37823       583.46448 
       645.0000       578.53064       583.56909 
       646.0000       578.68298       583.67419 
       647.0000       578.83539       583.78363 
       648.0000       578.98779       583.89929 
       649.0000       579.14020       584.01898 
       650.0000       579.29260       584.14026 
       651.0000       579.44501       584.26172 
       652.0000       579.59741       584.38354 
       653.0000       579.74982       584.50568 
       654.0000       579.90222       584.62866 
       655.0000       580.05463       584.75049 
       656.0000       580.20703       584.86926 
       657.0000       580.35944       584.98578 
       658.0000       580.51184       585.10236 
       659.0000       580.66418       585.22186 
       660.0000       580.81659       585.34619 
       661.0000       580.96899       585.47443 
       662.0000       581.12140       585.60474 
       663.0000       581.27380       585.73486 
       664.0000       581.42621       585.86420 
       665.0000       581.57861       585.99359 
       666.0000       581.73102       586.12305 
       667.0000       581.88342       586.25232 
       668.0000       582.03583       586.38214 
       669.0000       582.18823       586.51184 
       670.0000       582.34064       586.64032 
       671.0000       582.49298       586.76691 
       672.0000       582.64539       586.89471 
       673.0000       582.79779       587.02710 
       674.0000       582.95020       587.16644 
       675.0000       583.10260       587.30945 
       676.0000       583.25500       587.44879 
       677.0000       583.40741       587.57886 
       678.0000       583.55981       587.69690 
       679.0000       583.71222       587.80707 
       680.0000       583.86462       587.91748 
       681.0000       584.01703       588.03644 
       682.0000       584.16943       588.16693 
       683.0000       584.32184       588.30951 
       684.0000       584.47418       588.45990 
       685.0000       584.62659       588.61292 
       686.0000       584.77899       588.76587 
       687.0000       584.93140       588.91827 
       688.0000       585.08380       589.06927 
       689.0000       585.23621       589.21881 
       690.0000       585.38861       589.36615 
       691.0000       585.54102       589.50922 
       692.0000       585.69342       589.64758 
       693.0000       585.84583       589.78296 
       694.0000       585.99823       589.91730 
       695.0000       586.15063       590.05164 
       696.0000       586.30304       590.18677 
       697.0000       586.45538       590.32312 
       698.0000       586.60779       590.46039 
       699.0000       586.76019       590.59912 
       700.0000       586.91260       590.74048 
       701.0000       587.06500       590.88409 
       702.0000       587.21741       591.02948 
       703.0000       587.36981       591.17584 
       704.0000       587.52222       591.32098 
       705.0000       587.67462       591.46191 
       706.0000       587.82703       591.59479 
       707.0000       587.97943       591.72144 
       708.0000       588.13184       591.84570 
       709.0000       588.28424       591.97266 
       710.0000       588.43658       592.10846 
       711.0000       588.58899       592.25018 
       712.0000       588.74139       592.39258 
       713.0000       588.89380       592.53076 
       714.0000       589.04620       592.66260 
       715.0000       589.19861       592.79077 
       716.0000       589.35101       592.91809 
       717.0000       589.50342       593.04529 
       718.0000       589.65582       593.17145 
       719.0000       589.80823       593.29822 
       720.0000       589.96063       593.42786 
       721.0000       590.11304       593.56195 
       722.0000       590.26538       593.70227 
       723.0000       590.41779       593.84674 
       724.0000       590.57019       593.99115 
       725.0000       590.72260       594.13232 
       726.0000       590.87500       594.26617 
       727.0000       591.02740       594.39172 
       728.0000       591.17981       594.51129 
       729.0000       591.33221       594.62677 
       730.0000       591.48462       594.74036 
       731.0000       591.63702       594.85284 
       732.0000       591.78943       594.96259 
       733.0000       591.94183       595.07037 
       734.0000       592.09424       595.17926 
       735.0000       592.24658       595.29425 
       736.0000       592.39899       595.41943 
       737.0000       592.55139       595.55444 
       738.0000       592.70380       595.69690 
       739.0000       592.85620       595.84082 
       740.0000       593.00861       595.98126 
       741.0000       593.16101       596.11786 
       742.0000       593.31342       596.24866 
       743.0000       593.46582       596.37457 
       744.0000       593.61823       596.49744 
       745.0000       593.77063       596.61688 
       746.0000       593.92303       596.73444 
       747.0000       594.07544       596.85406 
       748.0000       594.22778       596.97699 
       749.0000       594.38019       597.10297 
       750.0000       594.53259       597.22815 
       751.0000       594.68500       597.34680 
       752.0000       594.83740       597.45667 
       753.0000       594.98981       597.56079 
       754.0000       595.14221       597.66467 
       755.0000       595.29462       597.77313 
       756.0000       595.44702       597.88861 
       757.0000       595.59943       598.01062 
       758.0000       595.75183       598.13654 
       759.0000       595.90424       598.26660 
       760.0000       596.05664       598.40015 
       761.0000       596.20898       598.53418 
       762.0000       596.36139       598.66870 
       763.0000       596.51379       598.80145 
       764.0000       596.66620       598.92896 
       765.0000       596.81860       599.05164 
       766.0000       596.97101       599.17133 
       767.0000       597.12341       599.29022 
       768.0000       597.27582       599.40961 
       769.0000       597.42822       599.52979 
       770.0000       597.58063       599.64996 
       771.0000       597.73303       599.76947 
       772.0000       597.88544       599.88898 
       773.0000       598.03778       600.00928 
       774.0000       598.19019       600.13239 
       775.0000       598.34259       600.26184 
       776.0000       598.49500       600.40033 
       777.0000       598.64740       600.54846 
       778.0000       598.79980       600.70258 
       779.0000       598.95221       600.85889 
       780.0000       599.10461       601.01691 
       781.0000       599.25702       601.17535 
       782.0000       599.40942       601.33344 
       783.0000       599.56183       601.48999 
       784.0000       599.71423       601.64209 
       785.0000       599.86664       601.78644 
       786.0000       600.01898       601.92407 
       787.0000       600.17139       602.05872 
       788.0000       600.32379       602.19434 
       789.0000       600.47620       602.33563 
       790.0000       600.62860       602.48212 
       791.0000       600.78101       602.62891 
       792.0000       600.93341       602.77344 
       793.0000       601.08582       602.91412 
       794.0000       601.23822       603.05103 
       795.0000       601.39062       603.18158 
       796.0000       601.54303       603.30243 
       797.0000       601.69543       603.42004 
       798.0000       601.84784       603.54156 
       799.0000       602.00018       603.67072 
       800.0000       602.15259       603.80682 
       801.0000       602.30499       603.94159 
       802.0000       602.45740       604.07001 
       803.0000       602.60980       604.19458 
       804.0000       602.76221       604.32104 
       805.0000       602.91461       604.45459 
       806.0000       603.06702       604.59503 
       807.0000       603.21942       604.74054 
       808.0000       603.37183       604.88855 
       809.0000       603.52423       605.03558 
       810.0000       603.67664       605.17865 
