   PrimaryIndex TWOTIM@UNKNOWN; TVD@UNKNOWN;3 [   
                3 [A107883]     A107881]          
       Unitless              ms               m   
       652.0000      1564.65051      1761.53601 
       653.0000      1564.75574      1761.68835 
       654.0000      1564.86023      1761.84082 
       655.0000      1564.96448      1761.99316 
       656.0000      1565.06860      1762.14563 
       657.0000      1565.17261      1762.29797 
       658.0000      1565.27649      1762.45044 
       659.0000      1565.38049      1762.60278 
       660.0000      1565.48450      1762.75525 
       661.0000      1565.58911      1762.90759 
       662.0000      1565.69299      1763.06006 
       663.0000      1565.79492      1763.21240 
       664.0000      1565.89551      1763.36475 
       665.0000      1565.99487      1763.51721 
       666.0000      1566.09351      1763.66956 
       667.0000      1566.19250      1763.82202 
       668.0000      1566.29150      1763.97437 
       669.0000      1566.38892      1764.12683 
       670.0000      1566.48547      1764.27917 
       671.0000      1566.58154      1764.43164 
       672.0000      1566.67859      1764.58398 
       673.0000      1566.77783      1764.73645 
       674.0000      1566.87854      1764.88879 
       675.0000      1566.97961      1765.04126 
       676.0000      1567.08057      1765.19360 
       677.0000      1567.18164      1765.34595 
       678.0000      1567.28223      1765.49841 
       679.0000      1567.38293      1765.65076 
       680.0000      1567.48389      1765.80322 
       681.0000      1567.58508      1765.95557 
       682.0000      1567.68628      1766.10803 
       683.0000      1567.78723      1766.26038 
       684.0000      1567.88818      1766.41284 
       685.0000      1567.98938      1766.56519 
       686.0000      1568.09131      1766.71765 
       687.0000      1568.19348      1766.87000 
       688.0000      1568.29565      1767.02246 
       689.0000      1568.39746      1767.17480 
       690.0000      1568.49976      1767.32715 
       691.0000      1568.60291      1767.47961 
       692.0000      1568.70667      1767.63196 
       693.0000      1568.81006      1767.78442 
       694.0000      1568.91296      1767.93677 
       695.0000      1569.01514      1768.08923 
       696.0000      1569.11694      1768.24158 
       697.0000      1569.21851      1768.39404 
       698.0000      1569.31982      1768.54639 
       699.0000      1569.41992      1768.69885 
       700.0000      1569.51880      1768.85120 
       701.0000      1569.61658      1769.00366 
       702.0000      1569.71277      1769.15601 
       703.0000      1569.80884      1769.30835 
       704.0000      1569.90479      1769.46082 
       705.0000      1570.00281      1769.61316 
       706.0000      1570.10242      1769.76562 
       707.0000      1570.20361      1769.91797 
       708.0000      1570.30566      1770.07043 
       709.0000      1570.40820      1770.22278 
       710.0000      1570.51074      1770.37524 
       711.0000      1570.61328      1770.52759 
       712.0000      1570.71729      1770.68005 
       713.0000      1570.82300      1770.83240 
       714.0000      1570.92993      1770.98474 
       715.0000      1571.03674      1771.13721 
       716.0000      1571.14221      1771.28955 
       717.0000      1571.24622      1771.44202 
       718.0000      1571.34827      1771.59436 
       719.0000      1571.44800      1771.74683 
       720.0000      1571.54590      1771.89917 
       721.0000      1571.64233      1772.05164 
