   PrimaryIndex TWOTIM@UNKNOWN; TVD@UNKNOWN;2 [   
                2 [A100533]     A100531]          
       Unitless              ms               m   
       253.0000       683.41742       684.93219 
       254.0000       683.55048       685.08459 
       255.0000       683.68378       685.23700 
       256.0000       683.81793       685.38940 
       257.0000       683.95306       685.54181 
       258.0000       684.08813       685.69421 
       259.0000       684.22296       685.84662 
       260.0000       684.35724       685.99902 
       261.0000       684.49139       686.15143 
       262.0000       684.62500       686.30377 
       263.0000       684.75800       686.45618 
       264.0000       684.88782       686.60858 
       265.0000       685.01642       686.76099 
       266.0000       685.14575       686.91339 
       267.0000       685.27612       687.06580 
       268.0000       685.40717       687.21820 
       269.0000       685.53772       687.37061 
       270.0000       685.66528       687.52301 
       271.0000       685.79065       687.67542 
       272.0000       685.92084       687.82782 
       273.0000       686.05865       687.98022 
       274.0000       686.20532       688.13263 
       275.0000       686.35956       688.28497 
       276.0000       686.51385       688.43738 
       277.0000       686.66650       688.58978 
       278.0000       686.81763       688.74219 
       279.0000       686.96844       688.89459 
       280.0000       687.12042       689.04700 
       281.0000       687.27295       689.19940 
       282.0000       687.42426       689.35181 
       283.0000       687.57367       689.50421 
       284.0000       687.71814       689.65662 
       285.0000       687.85504       689.80902 
       286.0000       687.98547       689.96143 
       287.0000       688.10938       690.11383 
       288.0000       688.22876       690.26617 
       289.0000       688.34741       690.41858 
       290.0000       688.46643       690.57098 
       291.0000       688.58618       690.72339 
       292.0000       688.70654       690.87579 
       293.0000       688.82758       691.02820 
       294.0000       688.95392       691.18060 
       295.0000       689.08740       691.33301 
       296.0000       689.22675       691.48541 
       297.0000       689.37091       691.63782 
       298.0000       689.51709       691.79022 
       299.0000       689.66119       691.94263 
       300.0000       689.80408       692.09497 
       301.0000       689.94659       692.24738 
       302.0000       690.08856       692.39978 
       303.0000       690.23010       692.55219 
       304.0000       690.37054       692.70459 
       305.0000       690.50934       692.85699 
       306.0000       690.64746       693.00940 
       307.0000       690.78674       693.16180 
       308.0000       690.92798       693.31421 
       309.0000       691.07227       693.46661 
       310.0000       691.21918       693.61902 
       311.0000       691.36639       693.77142 
       312.0000       691.51257       693.92383 
       313.0000       691.65692       694.07617 
       314.0000       691.79889       694.22858 
       315.0000       691.93665       694.38098 
       316.0000       692.07025       694.53339 
       317.0000       692.20038       694.68579 
       318.0000       692.32874       694.83820 
       319.0000       692.45770       694.99060 
       320.0000       692.58673       695.14301 
       321.0000       692.71655       695.29541 
       322.0000       692.84821       695.44781 
       323.0000       692.98151       695.60022 
       324.0000       693.11646       695.75262 
       325.0000       693.25287       695.90503 
       326.0000       693.38983       696.05737 
       327.0000       693.52667       696.20978 
       328.0000       693.66394       696.36218 
       329.0000       693.80145       696.51459 
       330.0000       693.93945       696.66699 
       331.0000       694.07794       696.81940 
       332.0000       694.21649       696.97180 
       333.0000       694.35541       697.12421 
       334.0000       694.49445       697.27661 
       335.0000       694.63245       697.42902 
       336.0000       694.76935       697.58142 
       337.0000       694.90295       697.73383 
       338.0000       695.03204       697.88623 
       339.0000       695.15649       698.03857 
       340.0000       695.27917       698.19098 
       341.0000       695.40625       698.34338 
       342.0000       695.54199       698.49579 
       343.0000       695.68518       698.64819 
       344.0000       695.83203       698.80060 
       345.0000       695.97766       698.95300 
       346.0000       696.11963       699.10541 
       347.0000       696.25952       699.25781 
       348.0000       696.39838       699.41022 
       349.0000       696.53638       699.56262 
       350.0000       696.67407       699.71503 
       351.0000       696.81055       699.86737 
       352.0000       696.94629       700.01978 
       353.0000       697.08167       700.17218 
       354.0000       697.21655       700.32458 
       355.0000       697.35272       700.47699 
