   PrimaryIndex TVD@UNKNOWN;2 [ TWOTIM@UNKNOWN;   
                A98444]         2 [A98446]        
       Unitless               m              ms   
       243.0000       750.23956       638.50616 
       244.0000       750.39197       638.66052 
       245.0000       750.54437       638.81256 
       246.0000       750.69678       638.96112 
       247.0000       750.84918       639.10693 
       248.0000       751.00159       639.25049 
       249.0000       751.15399       639.39349 
       250.0000       751.30640       639.53687 
       251.0000       751.45880       639.68066 
       252.0000       751.61121       639.82465 
       253.0000       751.76355       639.96790 
       254.0000       751.91595       640.11041 
       255.0000       752.06836       640.25385 
       256.0000       752.22076       640.39972 
       257.0000       752.37317       640.54797 
       258.0000       752.52557       640.69867 
       259.0000       752.67798       640.85010 
       260.0000       752.83038       641.00024 
       261.0000       752.98279       641.14679 
       262.0000       753.13519       641.28784 
       263.0000       753.28760       641.42517 
       264.0000       753.44000       641.56061 
       265.0000       753.59235       641.69513 
       266.0000       753.74475       641.82965 
       267.0000       753.89716       641.96588 
       268.0000       754.04956       642.10791 
       269.0000       754.20197       642.25800 
       270.0000       754.35437       642.41406 
       271.0000       754.50677       642.57269 
       272.0000       754.65918       642.73004 
       273.0000       754.81158       642.88544 
       274.0000       754.96399       643.04095 
       275.0000       755.11639       643.19904 
       276.0000       755.26880       643.35809 
       277.0000       755.42120       643.51459 
       278.0000       755.57355       643.66504 
       279.0000       755.72595       643.81079 
       280.0000       755.87836       643.95569 
       281.0000       756.03076       644.10315 
       282.0000       756.18317       644.25330 
       283.0000       756.33557       644.40381 
       284.0000       756.48798       644.55133 
       285.0000       756.64038       644.69202 
       286.0000       756.79279       644.82629 
       287.0000       756.94519       644.95471 
       288.0000       757.09760       645.07849 
       289.0000       757.25000       645.20087 
       290.0000       757.40240       645.32611 
       291.0000       757.55475       645.45978 
       292.0000       757.70715       645.60278 
       293.0000       757.85956       645.75177 
       294.0000       758.01196       645.90173 
       295.0000       758.16437       646.04779 
       296.0000       758.31677       646.18958 
       297.0000       758.46918       646.32910 
       298.0000       758.62158       646.47162 
       299.0000       758.77399       646.62152 
       300.0000       758.92639       646.78040 
       301.0000       759.07880       646.94769 
       302.0000       759.23120       647.11841 
       303.0000       759.38361       647.28809 
       304.0000       759.53595       647.45441 
       305.0000       759.68835       647.61694 
       306.0000       759.84076       647.77722 
       307.0000       759.99316       647.93585 
       308.0000       760.14557       648.09412 
       309.0000       760.29797       648.25293 
       310.0000       760.45038       648.41254 
       311.0000       760.60278       648.57098 
       312.0000       760.75519       648.72571 
       313.0000       760.90759       648.87366 
       314.0000       761.06000       649.01343 
       315.0000       761.21240       649.14807 
       316.0000       761.36475       649.28326 
       317.0000       761.51715       649.42590 
       318.0000       761.66956       649.58014 
       319.0000       761.82196       649.74359 
       320.0000       761.97437       649.91382 
       321.0000       762.12677       650.08679 
       322.0000       762.27917       650.25800 
