   PrimaryIndex TVD@UNKNOWN;3 [ TWOTIM@UNKNOWN;   
                A102424]        3 [A102426]       
       Unitless               m              ms   
       293.0000      1350.50085      1223.52063 
       294.0000      1350.65320      1223.63086 
       295.0000      1350.80554      1223.74011 
       296.0000      1350.95801      1223.84778 
       297.0000      1351.11035      1223.95300 
       298.0000      1351.26282      1224.05676 
       299.0000      1351.41516      1224.16028 
       300.0000      1351.56763      1224.26489 
       301.0000      1351.71997      1224.37109 
       302.0000      1351.87244      1224.47852 
       303.0000      1352.02478      1224.58643 
       304.0000      1352.17725      1224.69275 
       305.0000      1352.32959      1224.79761 
       306.0000      1352.48206      1224.90051 
       307.0000      1352.63440      1225.00012 
       308.0000      1352.78674      1225.09741 
       309.0000      1352.93921      1225.19336 
       310.0000      1353.09155      1225.28833 
       311.0000      1353.24402      1225.38354 
       312.0000      1353.39636      1225.47974 
       313.0000      1353.54883      1225.57678 
       314.0000      1353.70117      1225.67432 
       315.0000      1353.85364      1225.77075 
       316.0000      1354.00598      1225.86523 
       317.0000      1354.15845      1225.95642 
       318.0000      1354.31079      1226.04663 
       319.0000      1354.46326      1226.13672 
       320.0000      1354.61560      1226.22717 
       321.0000      1354.76794      1226.31860 
       322.0000      1354.92041      1226.41113 
       323.0000      1355.07275      1226.50635 
       324.0000      1355.22522      1226.60583 
       325.0000      1355.37756      1226.70825 
       326.0000      1355.53003      1226.81372 
       327.0000      1355.68237      1226.92322 
       328.0000      1355.83484      1227.03479 
       329.0000      1355.98718      1227.14783 
       330.0000      1356.13965      1227.26050 
       331.0000      1356.29199      1227.37097 
       332.0000      1356.44446      1227.47827 
       333.0000      1356.59680      1227.58118 
       334.0000      1356.74915      1227.68140 
       335.0000      1356.90161      1227.78271 
       336.0000      1357.05396      1227.88806 
       337.0000      1357.20642      1228.00085 
       338.0000      1357.35876      1228.11780 
       339.0000      1357.51123      1228.23840 
       340.0000      1357.66357      1228.36340 
       341.0000      1357.81604      1228.49023 
       342.0000      1357.96838      1228.61841 
       343.0000      1358.12085      1228.74805 
       344.0000      1358.27319      1228.87817 
       345.0000      1358.42566      1229.00830 
       346.0000      1358.57800      1229.13818 
       347.0000      1358.73035      1229.26709 
       348.0000      1358.88281      1229.39490 
       349.0000      1359.03516      1229.52075 
       350.0000      1359.18762      1229.64246 
       351.0000      1359.33997      1229.76160 
       352.0000      1359.49243      1229.87830 
       353.0000      1359.64478      1229.99194 
       354.0000      1359.79724      1230.10449 
       355.0000      1359.94958      1230.21655 
       356.0000      1360.10205      1230.32788 
       357.0000      1360.25439      1230.43799 
       358.0000      1360.40686      1230.54651 
       359.0000      1360.55920      1230.65259 
       360.0000      1360.71155      1230.75610 
       361.0000      1360.86401      1230.85852 
       362.0000      1361.01636      1230.96033 
       363.0000      1361.16882      1231.06262 
       364.0000      1361.32117      1231.16541 
       365.0000      1361.47363      1231.26880 
       366.0000      1361.62598      1231.37183 
       367.0000      1361.77844      1231.47351 
       368.0000      1361.93079      1231.57288 
       369.0000      1362.08325      1231.66907 
       370.0000      1362.23560      1231.76318 
       371.0000      1362.38806      1231.85791 
       372.0000      1362.54041      1231.95508 
       373.0000      1362.69275      1232.05872 
       374.0000      1362.84521      1232.16602 
       375.0000      1362.99756      1232.27576 
       376.0000      1363.15002      1232.38574 
       377.0000      1363.30237      1232.49536 
       378.0000      1363.45483      1232.60437 
       379.0000      1363.60718      1232.71350 
       380.0000      1363.75964      1232.82300 
       381.0000      1363.91199      1232.93347 
       382.0000      1364.06445      1233.04639 
       383.0000      1364.21680      1233.16333 
       384.0000      1364.36914      1233.28333 
       385.0000      1364.52161      1233.40625 
       386.0000      1364.67395      1233.53357 
       387.0000      1364.82642      1233.66260 
       388.0000      1364.97876      1233.79260 
       389.0000      1365.13123      1233.92310 
       390.0000      1365.28357      1234.05286 
       391.0000      1365.43604      1234.18152 
       392.0000      1365.58838      1234.30701 
       393.0000      1365.74084      1234.42859 
       394.0000      1365.89319      1234.54700 
       395.0000      1366.04565      1234.66138 
       396.0000      1366.19800      1234.77026 
       397.0000      1366.35034      1234.87671 
       398.0000      1366.50281      1234.98096 
       399.0000      1366.65515      1235.08313 
