   PrimaryIndex TWOTIM@UNKNOWN; TVD@UNKNOWN;2 [   
                2 [A99451]      A99449]           
       Unitless              ms               m   
       250.0000       437.84479       436.94760 
       251.0000       437.99649       437.10001 
       252.0000       438.14856       437.25241 
       253.0000       438.30099       437.40482 
       254.0000       438.45309       437.55719 
       255.0000       438.60428       437.70959 
       256.0000       438.75308       437.86200 
       257.0000       438.89941       438.01440 
       258.0000       439.04352       438.16681 
       259.0000       439.18481       438.31921 
       260.0000       439.32306       438.47159 
       261.0000       439.45990       438.62399 
       262.0000       439.59555       438.77640 
       263.0000       439.72955       438.92880 
       264.0000       439.86292       439.08121 
       265.0000       439.99615       439.23361 
       266.0000       440.13153       439.38599 
       267.0000       440.26947       439.53839 
       268.0000       440.41010       439.69080 
       269.0000       440.55441       439.84320 
       270.0000       440.70175       439.99561 
       271.0000       440.85046       440.14801 
       272.0000       440.99957       440.30042 
       273.0000       441.14786       440.45279 
       274.0000       441.29517       440.60519 
       275.0000       441.44147       440.75760 
       276.0000       441.58652       440.91000 
       277.0000       441.73111       441.06241 
       278.0000       441.87558       441.21481 
       279.0000       442.02081       441.36719 
       280.0000       442.16727       441.51959 
       281.0000       442.31500       441.67200 
       282.0000       442.46353       441.82440 
       283.0000       442.61154       441.97681 
       284.0000       442.75763       442.12921 
       285.0000       442.90097       442.28159 
       286.0000       443.03912       442.43399 
       287.0000       443.17532       442.58640 
       288.0000       443.31119       442.73880 
       289.0000       443.44989       442.89120 
       290.0000       443.59113       443.04361 
       291.0000       443.73425       443.19601 
       292.0000       443.87756       443.34839 
       293.0000       444.01978       443.50079 
       294.0000       444.16061       443.65320 
       295.0000       444.30072       443.80560 
       296.0000       444.44153       443.95801 
       297.0000       444.58408       444.11041 
       298.0000       444.72873       444.26279 
       299.0000       444.87735       444.41519 
       300.0000       445.02734       444.56760 
       301.0000       445.17813       444.72000 
       302.0000       445.32910       444.87241 
       303.0000       445.48022       445.02481 
       304.0000       445.63171       445.17722 
       305.0000       445.78348       445.32959 
       306.0000       445.93643       445.48199 
       307.0000       446.09052       445.63440 
       308.0000       446.24472       445.78680 
       309.0000       446.39767       445.93921 
       310.0000       446.54800       446.09161 
       311.0000       446.69632       446.24399 
       312.0000       446.84296       446.39639 
       313.0000       446.98746       446.54880 
       314.0000       447.13113       446.70120 
       315.0000       447.27408       446.85361 
       316.0000       447.41687       447.00601 
       317.0000       447.56021       447.15839 
       318.0000       447.70413       447.31079 
       319.0000       447.84872       447.46320 
       320.0000       447.99359       447.61560 
       321.0000       448.13831       447.76801 
       322.0000       448.28223       447.92041 
       323.0000       448.42471       448.07281 
       324.0000       448.56689       448.22519 
       325.0000       448.70953       448.37759 
       326.0000       448.85519       448.53000 
       327.0000       449.00269       448.68240 
       328.0000       449.15137       448.83481 
       329.0000       449.30014       448.98721 
       330.0000       449.44781       449.13959 
       331.0000       449.59344       449.29199 
       332.0000       449.73505       449.44440 
       333.0000       449.87057       449.59680 
       334.0000       450.00226       449.74921 
       335.0000       450.13123       449.90161 
       336.0000       450.26086       450.05399 
       337.0000       450.39383       450.20639 
       338.0000       450.53137       450.35880 
       339.0000       450.67725       450.51120 
       340.0000       450.82767       450.66360 
